date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,dayofweek,is_weekend,aqi_lag1,tempmax_lag1,humidity_lag1,aqi_lag3,rolling_aqi_3,rolling_tempmax_3,tempmax_x_humidity,wind_x_cloud,tempmax_category
2016-04-08,65.0,27.0,38.0,49.0,19.0,65.0,32.83,26.72,29.22,34.72,77.3,79.5,0.0,0.0,9.2,290.9,51.9,8,19.6,94.0,Moderate,4,4,False,77.0,33.06,76.9,66.0,80.0,33.20333333333333,2609.9849999999997,477.47999999999996,Hot
2016-04-09,70.0,26.0,39.0,94.0,22.0,94.0,33.39,26.0,28.89,32.61,76.0,78.0,0.116,4.17,14.4,251.6,61.5,9,19.6,76.0,Moderate,4,5,True,65.0,32.83,79.5,98.0,78.66666666666667,33.093333333333334,2604.42,885.6,Hot
2016-04-10,61.0,26.0,45.0,76.0,16.0,76.0,32.72,25.28,29.17,33.67,76.4,77.7,0.0,0.0,9.2,45.0,59.1,8,15.8,139.0,Unhealthy,4,6,True,94.0,33.39,78.0,77.0,78.33333333333333,32.98,2542.344,543.72,Hot
2016-04-11,80.0,27.0,44.0,139.0,13.0,139.0,32.72,26.06,29.39,34.56,77.0,77.9,0.008,4.17,8.8,323.9,56.4,8,19.2,99.0,Moderate,4,0,False,76.0,32.72,77.7,65.0,103.0,32.943333333333335,2548.888,496.32000000000005,Hot
2016-04-12,99.0,27.0,59.0,85.0,16.0,99.0,32.67,26.28,28.94,34.0,77.0,79.9,0.001,4.17,10.0,313.4,46.7,7,16.5,71.0,Moderate,4,1,False,139.0,32.72,77.9,94.0,104.66666666666667,32.70333333333333,2610.3330000000005,467.0,Hot
2016-04-13,71.0,26.0,34.0,70.0,20.0,71.0,34.61,26.0,29.28,34.0,76.1,76.3,0.0,0.0,11.8,260.3,47.8,8,19.1,123.0,Unhealthy,4,2,False,99.0,32.67,79.9,76.0,103.0,33.333333333333336,2640.743,564.04,Very Hot
2016-04-14,73.0,27.0,41.0,123.0,18.0,123.0,33.72,25.5,28.89,32.72,75.5,77.1,0.123,8.33,10.7,244.6,59.5,9,20.1,117.0,Unhealthy,4,3,False,71.0,34.61,76.3,139.0,97.66666666666667,33.666666666666664,2599.812,636.65,Hot
2016-04-15,65.0,27.0,62.0,117.0,22.0,117.0,31.83,26.0,28.28,32.44,76.9,82.8,0.078,4.17,11.4,81.2,68.7,7,15.5,78.0,Moderate,4,4,False,123.0,33.72,77.1,99.0,103.66666666666667,33.38666666666666,2635.524,783.1800000000001,Hot
2016-04-16,69.0,27.0,58.0,78.0,16.0,78.0,33.56,26.0,29.78,35.06,77.2,77.2,0.0,0.0,10.7,72.0,46.9,7,17.9,78.0,Moderate,4,5,True,117.0,31.83,82.8,71.0,106.0,33.03666666666667,2590.8320000000003,501.8299999999999,Hot
2016-04-17,65.0,27.0,38.0,78.0,11.0,78.0,32.83,24.89,28.44,33.11,77.6,83.9,1.89,16.67,14.4,99.4,63.2,7,13.6,93.0,Moderate,4,6,True,78.0,33.56,77.2,123.0,91.0,32.74,2754.437,910.08,Hot
2016-04-18,47.0,27.0,47.0,93.0,17.0,93.0,33.72,25.0,28.89,33.06,76.3,79.1,0.532,4.17,12.8,67.1,51.3,9,20.5,80.0,Moderate,4,0,False,78.0,32.83,83.9,117.0,83.0,33.37,2667.2519999999995,656.64,Hot
2016-04-19,54.0,27.0,46.0,80.0,16.0,80.0,33.72,26.0,29.11,34.06,77.0,79.1,0.163,12.5,11.3,79.7,54.6,9,19.1,99.0,Moderate,4,1,False,93.0,33.72,79.1,78.0,83.66666666666667,33.42333333333333,2667.2519999999995,616.98,Hot
2016-04-20,55.0,27.0,38.0,99.0,15.0,99.0,31.72,24.61,27.89,31.44,76.8,84.4,0.279,16.67,9.2,22.9,75.0,9,19.1,135.0,Unhealthy,4,2,False,80.0,33.72,79.1,78.0,90.66666666666667,33.053333333333335,2677.168,690.0,Hot
2016-04-21,51.0,27.0,51.0,135.0,20.0,135.0,31.72,24.28,27.83,31.39,76.8,84.7,4.68,16.67,10.7,44.6,66.1,4,9.3,69.0,Moderate,4,3,False,99.0,31.72,84.4,93.0,104.66666666666667,32.38666666666666,2686.684,707.2699999999999,Hot
2016-04-22,53.0,28.0,41.0,69.0,17.0,69.0,33.39,26.0,29.22,33.67,76.4,77.2,0.044,12.5,15.8,93.8,53.2,7,14.9,65.0,Moderate,4,4,False,135.0,31.72,84.7,80.0,101.0,32.276666666666664,2577.708,840.5600000000001,Hot
2016-04-23,55.0,30.0,32.0,65.0,8.0,65.0,33.06,27.0,29.33,34.56,76.5,77.0,0.002,4.17,13.9,94.5,56.8,7,18.0,63.0,Moderate,4,5,True,69.0,33.39,77.2,99.0,89.66666666666667,32.723333333333336,2545.6200000000003,789.52,Hot
2016-04-24,63.0,28.0,39.0,57.0,11.0,63.0,32.72,25.22,29.39,34.28,76.5,76.9,0.031,4.17,14.9,92.5,48.4,8,17.8,66.0,Moderate,4,6,True,65.0,33.06,77.0,135.0,65.66666666666667,33.056666666666665,2516.168,721.16,Hot
2016-04-25,65.0,29.0,42.0,66.0,12.0,66.0,33.33,26.0,29.33,34.22,76.8,78.0,0.0,0.0,18.6,77.5,53.4,7,15.7,71.0,Moderate,4,0,False,63.0,32.72,76.9,69.0,64.66666666666667,33.03666666666667,2599.74,993.24,Hot
2016-04-26,71.0,29.0,49.0,67.0,18.0,71.0,28.83,25.72,27.44,30.83,76.8,86.3,0.083,20.83,14.7,73.4,68.3,7,14.2,76.0,Moderate,4,1,False,66.0,33.33,78.0,65.0,66.66666666666667,31.626666666666665,2488.029,1004.0099999999999,Warm
2016-04-27,66.0,30.0,50.0,76.0,15.0,76.0,32.72,25.28,28.72,32.28,75.7,78.2,0.001,4.17,11.7,110.1,54.3,7,16.9,82.0,Moderate,4,2,False,71.0,28.83,86.3,63.0,71.0,31.626666666666665,2558.704,635.31,Hot
2016-04-28,60.0,30.0,47.0,82.0,19.0,82.0,33.39,25.28,29.22,33.78,76.0,76.4,0.0,0.0,13.9,78.9,46.4,7,18.1,74.0,Moderate,4,3,False,76.0,32.72,78.2,66.0,76.33333333333333,31.646666666666665,2550.996,644.96,Hot
2016-04-29,57.0,30.0,39.0,74.0,10.0,74.0,33.83,26.0,29.11,33.17,75.4,75.6,0.008,8.33,12.4,101.1,50.0,6,14.1,71.0,Moderate,4,4,False,82.0,33.39,76.4,71.0,77.33333333333333,33.31333333333333,2557.548,620.0,Hot
2016-04-30,71.0,31.0,69.0,66.0,15.0,71.0,32.83,26.0,28.67,32.67,76.0,78.8,0.045,12.5,12.1,80.0,59.1,7,16.7,69.0,Moderate,4,5,True,74.0,33.83,75.6,76.0,75.66666666666667,33.35,2587.004,715.11,Hot
2016-05-01,57.0,29.0,69.0,62.0,16.0,69.0,32.11,25.28,28.56,32.56,76.6,80.7,0.0,0.0,17.2,70.6,56.6,7,15.8,66.0,Moderate,5,6,True,71.0,32.83,78.8,82.0,71.33333333333333,32.92333333333333,2591.277,973.52,Hot
2016-05-02,64.0,29.0,49.0,66.0,12.0,66.0,34.0,26.0,29.39,34.0,76.3,76.7,0.0,0.0,15.2,75.2,51.3,7,17.6,70.0,Moderate,5,0,False,69.0,32.11,80.7,74.0,68.66666666666667,32.98,2607.8,779.7599999999999,Very Hot
2016-05-03,70.0,29.0,48.0,54.0,10.0,70.0,33.28,26.0,29.61,34.83,77.0,77.3,0.124,12.5,13.9,94.9,46.4,7,15.4,78.0,Moderate,5,1,False,66.0,34.0,76.7,71.0,68.33333333333333,33.13,2572.544,644.96,Hot
2016-05-04,78.0,30.0,71.0,56.0,10.0,78.0,33.0,26.28,30.0,35.83,77.3,76.5,0.0,0.0,14.0,73.7,46.1,7,18.1,63.0,Moderate,5,2,False,70.0,33.28,77.3,69.0,71.33333333333333,33.42666666666667,2524.5,645.4,Hot
2016-05-05,63.0,28.0,52.0,46.0,9.0,63.0,30.0,26.61,28.22,32.94,77.1,83.2,0.246,8.33,9.5,81.3,52.7,5,10.5,128.0,Unhealthy,5,3,False,78.0,33.0,76.5,66.0,70.33333333333333,32.093333333333334,2496.0,500.65000000000003,Hot
2016-05-06,81.0,29.0,78.0,128.0,16.0,128.0,33.39,25.28,28.89,32.94,76.5,79.4,0.0,0.0,9.2,349.9,45.0,8,19.0,93.0,Moderate,5,4,False,63.0,30.0,83.2,70.0,89.66666666666667,32.13,2651.166,413.99999999999994,Hot
2016-05-07,77.0,28.0,46.0,93.0,13.0,93.0,32.39,25.72,29.0,33.72,76.7,79.2,0.0,0.0,7.7,168.4,48.2,8,19.6,84.0,Moderate,5,5,True,128.0,33.39,79.4,78.0,94.66666666666667,31.926666666666666,2565.288,371.14000000000004,Hot
2016-05-08,74.0,28.0,67.0,84.0,22.0,84.0,32.56,26.0,28.28,31.89,76.4,81.6,1.312,8.33,13.5,249.5,54.6,7,16.5,145.0,Unhealthy,5,6,True,93.0,32.39,79.2,63.0,101.66666666666667,32.78,2656.896,737.1,Hot
2016-05-09,64.0,29.0,50.0,145.0,16.0,145.0,32.06,25.06,28.67,32.56,75.9,78.5,0.042,8.33,9.2,172.5,61.6,7,15.0,86.0,Moderate,5,0,False,84.0,32.56,81.6,128.0,107.33333333333333,32.336666666666666,2516.71,566.7199999999999,Hot
2016-05-10,76.0,29.0,46.0,86.0,19.0,86.0,33.33,25.28,29.5,34.56,76.5,76.4,0.0,0.0,11.4,78.1,41.3,8,20.0,84.0,Moderate,5,1,False,145.0,32.06,78.5,93.0,105.0,32.65,2546.4120000000003,470.82,Hot
2016-05-11,71.0,30.0,39.0,84.0,10.0,84.0,33.39,26.28,29.94,35.5,76.9,75.6,0.0,0.0,12.1,115.7,44.0,7,17.9,88.0,Moderate,5,2,False,86.0,33.33,76.4,84.0,105.0,32.92666666666667,2524.2839999999997,532.4,Hot
2016-05-12,88.0,30.0,57.0,87.0,14.0,88.0,33.72,26.0,29.72,34.56,75.9,73.9,0.002,4.17,10.1,121.4,58.0,8,19.0,94.0,Moderate,5,3,False,84.0,33.39,75.6,145.0,86.0,33.48,2491.908,585.8,Hot
2016-05-13,63.0,29.0,45.0,94.0,13.0,94.0,34.61,26.0,29.94,34.89,76.3,74.4,0.043,8.33,17.2,105.4,59.1,8,19.2,104.0,Unhealthy,5,4,False,88.0,33.72,73.9,86.0,88.66666666666667,33.906666666666666,2574.9840000000004,1016.52,Very Hot
2016-05-14,56.0,28.0,39.0,104.0,17.0,104.0,33.11,26.0,28.94,33.67,77.3,81.3,0.696,12.5,13.3,90.9,65.9,5,13.6,73.0,Moderate,5,5,True,94.0,34.61,74.4,84.0,95.33333333333333,33.81333333333333,2691.843,876.4700000000001,Hot
2016-05-15,62.0,30.0,46.0,73.0,8.0,73.0,33.83,26.28,29.83,35.67,77.6,77.9,0.0,0.0,12.0,68.0,46.6,6,16.3,92.0,Moderate,5,6,True,104.0,33.11,81.3,88.0,90.33333333333333,33.85,2635.357,559.2,Hot
2016-05-16,43.0,29.0,39.0,92.0,21.0,92.0,32.06,26.61,29.17,34.56,77.3,79.6,0.171,8.33,5.9,264.5,53.6,7,16.5,83.0,Moderate,5,0,False,73.0,33.83,77.9,94.0,89.66666666666667,33.0,2551.976,316.24,Hot
2016-05-17,78.0,29.0,56.0,83.0,21.0,83.0,31.39,26.28,28.28,32.72,77.4,83.8,0.024,4.17,7.9,275.1,59.3,6,16.3,78.0,Moderate,5,1,False,92.0,32.06,79.6,104.0,82.66666666666667,32.42666666666667,2630.482,468.46999999999997,Hot
2016-05-18,78.0,30.0,61.0,72.0,18.0,78.0,33.06,26.0,29.39,34.56,77.2,78.5,0.002,4.17,12.5,68.0,43.8,8,19.9,155.0,Unhealthy,5,2,False,83.0,31.39,83.8,73.0,84.33333333333333,32.17,2595.21,547.5,Hot
2016-05-19,69.0,29.0,56.0,155.0,12.0,155.0,33.72,27.0,30.17,35.94,76.8,74.6,0.0,0.0,9.2,306.8,46.7,7,19.5,90.0,Moderate,5,3,False,78.0,33.06,78.5,92.0,105.33333333333333,32.723333333333336,2515.5119999999997,429.64,Hot
2016-05-20,72.0,29.0,43.0,90.0,19.0,90.0,33.39,26.0,30.0,35.94,77.2,75.9,0.0,0.0,5.8,343.0,56.7,8,19.6,81.0,Moderate,5,4,False,155.0,33.72,74.6,83.0,107.66666666666667,33.39,2534.3010000000004,328.86,Hot
2016-05-21,61.0,28.0,37.0,81.0,21.0,81.0,32.0,25.0,27.72,30.78,77.3,86.8,2.245,25.0,11.4,103.5,69.3,7,16.6,109.0,Unhealthy,5,5,True,90.0,33.39,75.9,78.0,108.66666666666667,33.03666666666667,2777.6,790.02,Hot
2016-05-22,65.0,28.0,53.0,109.0,15.0,109.0,31.72,25.28,28.39,32.33,77.1,83.0,0.0,0.0,7.9,306.1,53.4,6,15.2,118.0,Unhealthy,5,6,True,81.0,32.0,86.8,155.0,93.33333333333333,32.37,2632.7599999999998,421.86,Hot
2016-05-23,59.0,28.0,40.0,118.0,20.0,118.0,32.72,25.72,28.22,32.22,77.6,85.0,0.964,12.5,10.1,49.9,62.3,7,15.2,91.0,Moderate,5,0,False,109.0,31.72,83.0,90.0,102.66666666666667,32.14666666666667,2781.2,629.2299999999999,Hot
2016-05-24,64.0,28.0,55.0,91.0,20.0,91.0,32.72,25.28,28.67,32.56,77.4,82.7,0.156,4.17,11.5,44.7,52.9,7,16.4,82.0,Moderate,5,1,False,118.0,32.72,85.0,81.0,106.0,32.38666666666666,2705.944,608.35,Hot
2016-05-25,62.0,28.0,47.0,82.0,18.0,82.0,33.61,25.0,29.06,33.22,76.7,79.1,0.002,4.17,12.5,89.2,55.7,8,17.7,91.0,Moderate,5,2,False,91.0,32.72,82.7,109.0,97.0,33.016666666666666,2658.551,696.25,Hot
2016-05-26,91.0,38.0,56.0,63.0,17.0,91.0,32.39,26.0,29.11,33.89,76.9,79.0,0.011,4.17,11.8,88.4,50.3,6,15.3,89.0,Moderate,5,3,False,82.0,33.61,79.1,118.0,88.0,32.906666666666666,2558.81,593.54,Hot
2016-05-27,89.0,29.0,55.0,73.0,29.0,89.0,30.39,26.0,28.17,32.11,76.4,81.9,0.0,0.0,13.5,87.3,53.8,4,9.8,94.0,Moderate,5,4,False,91.0,32.39,79.0,91.0,87.33333333333333,32.13,2488.9410000000003,726.3,Hot
2016-05-28,94.0,29.0,67.0,79.0,19.0,94.0,33.33,26.0,29.44,34.22,76.3,76.4,0.0,0.0,18.0,90.9,53.1,8,19.1,61.0,Moderate,5,5,True,89.0,30.39,81.9,82.0,91.33333333333333,32.03666666666667,2546.4120000000003,955.8000000000001,Hot
2016-05-29,61.0,28.0,39.0,59.0,13.0,61.0,30.39,25.0,27.28,29.67,75.6,83.8,0.081,12.5,12.8,86.0,61.2,6,11.3,79.0,Moderate,5,6,True,94.0,33.33,76.4,91.0,81.33333333333333,31.37,2546.682,783.3600000000001,Hot
2016-05-30,65.0,29.0,56.0,79.0,27.0,79.0,31.39,24.72,27.72,30.72,75.6,81.9,0.0,0.0,11.1,56.8,64.7,2,5.1,101.0,Unhealthy,5,0,False,61.0,30.39,83.8,89.0,78.0,31.703333333333333,2570.8410000000003,718.17,Hot
2016-05-31,65.0,29.0,46.0,101.0,14.0,101.0,33.11,25.0,28.72,32.28,75.6,77.8,0.0,0.0,12.5,335.7,57.8,5,9.0,119.0,Unhealthy,5,1,False,79.0,31.39,81.9,94.0,80.33333333333333,31.63,2575.958,722.5,Hot
2016-06-01,76.0,28.0,57.0,119.0,14.0,119.0,32.72,27.0,29.5,35.22,77.1,77.8,0.0,0.0,9.8,84.3,59.3,7,16.6,81.0,Moderate,6,2,False,101.0,33.11,77.8,61.0,99.66666666666667,32.406666666666666,2545.616,581.14,Hot
2016-06-02,69.0,27.0,81.0,75.0,15.0,81.0,33.06,26.0,29.72,35.22,76.8,76.4,0.001,4.17,10.3,87.2,43.8,7,18.5,140.0,Unhealthy,6,3,False,119.0,32.72,77.8,79.0,100.33333333333333,32.96333333333333,2525.7840000000006,451.14,Hot
2016-06-03,51.0,28.0,35.0,140.0,18.0,140.0,33.28,25.0,28.67,32.11,74.8,75.9,0.0,0.0,16.1,259.2,55.2,7,17.9,88.0,Moderate,6,4,False,81.0,33.06,76.4,101.0,113.33333333333333,33.02,2525.952,888.7200000000001,Hot
2016-06-04,88.0,28.0,61.0,85.0,18.0,88.0,33.39,25.28,29.22,33.61,76.1,76.8,0.0,0.0,10.7,95.8,49.4,8,19.0,84.0,Moderate,6,5,True,140.0,33.28,75.9,119.0,103.0,33.24333333333333,2564.352,528.5799999999999,Hot
2016-06-05,84.0,28.0,72.0,70.0,19.0,84.0,31.72,25.61,28.11,31.83,76.2,81.6,0.0,0.0,7.9,3.2,52.3,7,17.4,113.0,Unhealthy,6,6,True,88.0,33.39,76.8,81.0,104.0,32.79666666666667,2588.352,413.17,Hot
2016-06-06,95.0,28.0,71.0,113.0,19.0,113.0,32.72,25.0,27.5,29.61,75.4,83.2,0.077,4.17,13.1,247.6,50.5,7,17.6,77.0,Moderate,6,0,False,84.0,31.72,81.6,140.0,95.0,32.61,2722.304,661.55,Hot
2016-06-07,77.0,30.0,65.0,56.0,20.0,77.0,32.72,24.17,28.17,31.11,75.3,79.5,0.002,4.17,10.3,21.6,47.2,8,18.7,114.0,Unhealthy,6,1,False,113.0,32.72,83.2,88.0,91.33333333333333,32.38666666666666,2601.24,486.1600000000001,Hot
2016-06-08,54.0,29.0,38.0,114.0,14.0,114.0,33.72,25.0,29.11,32.5,74.0,72.0,0.001,4.17,10.7,327.1,46.9,8,16.6,59.0,Moderate,6,2,False,77.0,32.72,79.5,84.0,101.33333333333333,33.053333333333335,2427.84,501.8299999999999,Hot
2016-06-09,52.0,28.0,37.0,59.0,17.0,59.0,32.11,26.0,28.5,32.56,75.8,78.6,1.14,4.17,10.3,239.8,59.2,6,14.4,73.0,Moderate,6,3,False,114.0,33.72,72.0,113.0,83.33333333333333,32.85,2523.8459999999995,609.7600000000001,Hot
2016-06-10,72.0,27.0,73.0,65.0,26.0,73.0,33.39,25.22,28.94,33.06,76.0,77.7,0.023,4.17,16.8,92.3,52.5,6,15.9,68.0,Moderate,6,4,False,59.0,32.11,78.6,77.0,82.0,33.07333333333333,2594.4030000000002,882.0,Hot
2016-06-11,59.0,28.0,49.0,68.0,13.0,68.0,34.11,25.0,29.11,32.72,74.9,74.4,0.0,0.0,10.9,104.7,41.5,8,19.3,114.0,Unhealthy,6,5,True,73.0,33.39,77.7,114.0,66.66666666666667,33.20333333333333,2537.784,452.35,Very Hot
2016-06-12,73.0,28.0,58.0,114.0,14.0,114.0,33.39,25.0,28.94,32.17,74.5,74.5,0.0,0.0,10.1,270.4,46.8,8,19.7,129.0,Unhealthy,6,6,True,68.0,34.11,74.4,59.0,85.0,33.63,2487.555,472.67999999999995,Hot
2016-06-13,64.0,28.0,49.0,129.0,17.0,129.0,32.33,26.0,29.0,33.17,76.1,77.5,0.001,4.17,10.4,113.1,51.6,8,19.1,85.0,Moderate,6,0,False,114.0,33.39,74.5,73.0,103.66666666666667,33.276666666666664,2505.575,536.64,Hot
2016-06-14,73.0,29.0,45.0,85.0,15.0,85.0,32.0,24.33,28.06,31.5,74.8,78.2,0.0,0.0,9.2,294.0,59.6,7,16.1,81.0,Moderate,6,1,False,129.0,32.33,77.5,68.0,109.33333333333333,32.57333333333333,2502.4,548.3199999999999,Hot
2016-06-15,66.0,29.0,47.0,81.0,21.0,81.0,31.67,25.0,27.83,30.89,74.4,77.9,0.0,0.0,15.0,118.1,55.5,7,14.8,65.0,Moderate,6,2,False,85.0,32.0,78.2,114.0,98.33333333333333,32.0,2467.0930000000003,832.5,Hot
2016-06-16,65.0,31.0,47.0,53.0,19.0,65.0,33.61,24.83,28.83,32.17,74.1,73.7,0.008,4.17,15.4,97.0,50.0,7,12.6,69.0,Moderate,6,3,False,81.0,31.67,77.9,129.0,77.0,32.42666666666667,2477.0570000000002,770.0,Hot
2016-06-17,66.0,29.0,41.0,69.0,20.0,69.0,33.0,25.0,28.67,32.89,76.2,79.2,0.157,12.5,11.1,66.8,60.0,5,13.8,44.0,Good,6,4,False,65.0,33.61,73.7,85.0,71.66666666666667,32.76,2613.6,666.0,Hot
2016-06-18,40.0,29.0,44.0,33.0,18.0,44.0,28.72,23.72,25.44,26.17,73.5,87.7,2.394,20.83,8.4,247.0,78.8,3,5.5,126.0,Unhealthy,6,5,True,69.0,33.0,79.2,81.0,59.333333333333336,31.776666666666667,2518.744,661.92,Warm
2016-06-19,62.0,29.0,59.0,126.0,13.0,126.0,32.39,24.0,27.89,30.44,74.3,78.6,0.0,0.0,7.3,68.0,65.5,5,10.8,113.0,Unhealthy,6,6,True,44.0,28.72,87.7,65.0,79.66666666666667,31.37,2545.854,478.15,Hot
2016-06-20,77.0,30.0,65.0,113.0,20.0,113.0,31.72,25.28,28.39,32.0,75.4,78.2,0.004,4.17,5.9,315.6,52.6,7,16.6,125.0,Unhealthy,6,0,False,126.0,32.39,78.6,69.0,94.33333333333333,30.94333333333333,2480.504,310.34000000000003,Hot
2016-06-21,85.0,30.0,52.0,125.0,24.0,125.0,34.78,24.0,29.0,32.33,74.7,75.0,0.0,0.0,10.1,34.1,47.2,8,19.8,127.0,Unhealthy,6,1,False,113.0,31.72,78.2,44.0,121.33333333333333,32.96333333333333,2608.5,476.72,Very Hot
2016-06-22,67.0,28.0,37.0,127.0,20.0,127.0,33.0,24.61,28.72,31.83,74.1,74.0,0.283,8.33,8.1,278.2,55.1,8,19.0,108.0,Unhealthy,6,2,False,125.0,34.78,75.0,126.0,121.66666666666667,33.166666666666664,2442.0,446.31,Hot
2016-06-23,71.0,28.0,41.0,108.0,16.0,108.0,33.0,25.28,28.78,32.11,74.7,75.1,0.228,4.17,12.5,248.1,49.4,8,19.7,119.0,Unhealthy,6,3,False,127.0,33.0,74.0,113.0,120.0,33.593333333333334,2478.2999999999997,617.5,Hot
2016-06-24,71.0,30.0,49.0,119.0,16.0,119.0,32.72,25.06,28.44,31.67,74.8,76.9,2.287,8.33,16.7,299.8,59.1,8,19.2,109.0,Unhealthy,6,4,False,108.0,33.0,75.1,125.0,118.0,32.906666666666666,2516.168,986.97,Hot
2016-06-25,73.0,29.0,65.0,109.0,19.0,109.0,32.0,24.22,28.22,31.44,74.4,77.0,0.001,4.17,9.3,319.1,48.9,7,17.6,83.0,Moderate,6,5,True,119.0,32.72,76.9,127.0,112.0,32.57333333333333,2464.0,454.77000000000004,Hot
2016-06-26,83.0,29.0,59.0,78.0,19.0,83.0,32.72,25.0,28.0,30.56,75.2,80.1,0.829,8.33,15.7,259.2,54.4,8,17.8,73.0,Moderate,6,6,True,109.0,32.0,77.0,108.0,103.66666666666667,32.48,2620.872,854.0799999999999,Hot
2016-06-27,63.0,29.0,61.0,73.0,14.0,73.0,31.72,25.0,28.0,30.28,74.1,77.6,0.0,0.0,12.4,233.5,45.4,7,15.1,137.0,Unhealthy,6,0,False,83.0,32.72,80.1,119.0,88.33333333333333,32.14666666666667,2461.4719999999998,562.96,Hot
2016-06-28,76.0,30.0,51.0,137.0,16.0,137.0,32.39,25.0,28.67,32.0,74.1,74.0,0.0,0.0,9.6,45.7,51.2,6,14.0,100.0,Moderate,6,1,False,73.0,31.72,77.6,109.0,97.66666666666667,32.276666666666664,2396.86,491.52,Hot
2016-06-29,68.0,30.0,53.0,100.0,24.0,100.0,31.72,25.0,28.0,31.11,75.1,79.4,0.619,4.17,9.2,258.2,62.7,7,16.6,78.0,Moderate,6,2,False,137.0,32.39,74.0,83.0,103.33333333333333,31.94333333333333,2518.568,576.84,Hot
2016-06-30,61.0,28.0,57.0,78.0,16.0,78.0,32.83,25.0,28.28,31.44,75.9,81.0,0.002,8.33,9.5,89.0,44.3,6,14.3,104.0,Unhealthy,6,3,False,100.0,31.72,79.4,73.0,105.0,32.31333333333333,2659.23,420.84999999999997,Hot
2016-07-01,59.0,29.0,68.0,104.0,21.0,104.0,37.17,25.0,28.61,32.61,76.6,81.0,0.127,12.5,8.1,276.1,58.6,8,18.9,104.0,Unhealthy,7,4,False,78.0,32.83,81.0,137.0,94.0,33.906666666666666,3010.77,474.65999999999997,Very Hot
2016-07-02,79.0,29.0,67.0,104.0,15.0,104.0,32.83,25.0,28.94,32.83,75.5,76.6,0.0,0.0,10.0,107.4,51.4,8,18.8,70.0,Moderate,7,5,True,104.0,37.17,81.0,100.0,95.33333333333333,34.276666666666664,2514.778,514.0,Hot
2016-07-03,59.0,28.0,48.0,70.0,7.0,70.0,32.83,24.0,28.28,32.22,76.4,81.9,2.327,8.33,13.8,126.5,59.3,8,18.7,55.0,Moderate,7,6,True,104.0,32.83,76.6,78.0,92.66666666666667,34.276666666666664,2688.777,818.34,Hot
2016-07-04,44.0,28.0,49.0,55.0,11.0,55.0,33.11,23.28,28.33,32.11,75.7,80.0,0.0,0.0,11.8,88.3,43.9,7,18.9,68.0,Moderate,7,0,False,70.0,32.83,81.9,104.0,76.33333333333333,32.92333333333333,2648.8,518.02,Hot
2016-07-05,53.0,28.0,43.0,68.0,10.0,68.0,33.61,24.0,28.39,31.83,75.6,79.2,0.004,4.17,13.7,134.1,48.0,8,19.2,66.0,Moderate,7,1,False,55.0,33.11,80.0,104.0,64.33333333333333,33.18333333333333,2661.9120000000003,657.5999999999999,Hot
2016-07-06,60.0,28.0,65.0,66.0,14.0,66.0,33.61,25.0,28.89,32.56,75.3,76.3,0.015,4.17,12.8,92.3,42.7,8,19.5,64.0,Moderate,7,2,False,68.0,33.61,79.2,70.0,63.0,33.443333333333335,2564.4429999999998,546.5600000000001,Hot
2016-07-07,50.0,28.0,32.0,64.0,10.0,64.0,34.0,26.0,29.11,33.17,75.8,76.7,0.002,4.17,12.1,101.7,51.5,8,18.3,65.0,Moderate,7,3,False,66.0,33.61,76.3,55.0,66.0,33.74,2607.8,623.15,Very Hot
2016-07-08,39.0,28.0,31.0,65.0,13.0,65.0,32.78,25.0,28.56,31.89,75.1,77.1,0.039,8.33,10.2,112.7,44.2,8,19.5,73.0,Moderate,7,4,False,64.0,34.0,76.7,68.0,65.0,33.46333333333333,2527.3379999999997,450.84,Hot
2016-07-09,56.0,29.0,40.0,73.0,12.0,73.0,34.61,24.33,29.28,33.0,74.5,72.9,0.0,0.0,13.9,97.1,35.1,8,20.1,68.0,Moderate,7,5,True,65.0,32.78,77.1,66.0,67.33333333333333,33.79666666666667,2523.069,487.89000000000004,Very Hot
2016-07-10,62.0,29.0,42.0,68.0,12.0,68.0,31.0,25.0,28.06,31.11,74.9,78.7,0.0,0.0,11.1,80.7,45.7,8,18.6,73.0,Moderate,7,6,True,73.0,34.61,72.9,64.0,68.66666666666667,32.79666666666667,2439.7000000000003,507.27000000000004,Hot
2016-07-11,73.0,29.0,45.0,54.0,14.0,73.0,32.83,25.28,28.72,32.56,75.5,77.3,0.152,4.17,10.1,95.7,47.2,7,16.9,76.0,Moderate,7,0,False,68.0,31.0,78.7,65.0,71.33333333333333,32.81333333333333,2537.7589999999996,476.72,Hot
2016-07-12,42.0,28.0,34.0,76.0,9.0,76.0,32.83,25.0,28.0,30.89,74.9,79.1,0.027,4.17,9.2,240.6,57.0,5,12.3,90.0,Moderate,7,1,False,73.0,32.83,77.3,73.0,72.33333333333333,32.22,2596.8529999999996,524.4,Hot
2016-07-13,73.0,36.0,56.0,90.0,15.0,90.0,32.72,25.28,28.22,31.44,75.4,79.2,0.0,0.0,7.3,299.2,50.2,0,0.0,86.0,Moderate,7,2,False,76.0,32.83,79.1,68.0,79.66666666666667,32.79333333333333,2591.424,366.46000000000004,Hot
