date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,day_of_week,dayofweek,is_weekend
2019-01-16,37.0,23.0,19.0,64.0,7.0,64.0,30.0,26.0,27.5,30.22,74.7,80.0,0.093,12.5,13.9,277.9,61.1,7,14.0,101.0,Unhealthy,1,2,2,False
2019-01-17,56.0,23.0,23.0,101.0,14.0,101.0,31.61,25.0,27.89,30.61,74.2,77.5,0.0,0.0,15.2,262.5,49.4,9,17.5,103.0,Unhealthy,1,3,3,False
2019-01-18,27.0,23.0,16.0,103.0,13.0,103.0,31.28,25.44,27.72,30.5,74.1,77.6,0.615,8.33,12.8,264.1,54.1,7,14.3,127.0,Unhealthy,1,4,4,False
2019-01-19,44.0,24.0,27.0,127.0,13.0,127.0,29.33,25.0,26.72,28.22,73.8,81.3,0.086,8.33,11.4,290.0,55.0,7,15.2,82.0,Moderate,1,5,5,True
2019-01-20,74.0,30.0,39.0,82.0,17.0,82.0,30.72,25.0,27.72,30.61,74.5,78.8,0.002,8.33,10.3,316.0,55.4,8,17.8,94.0,Moderate,1,6,6,True
2019-01-21,62.0,24.0,22.0,94.0,12.0,94.0,30.0,24.0,26.72,28.83,74.8,84.2,0.248,25.0,13.9,264.0,65.7,8,17.4,92.0,Moderate,1,0,0,False
2019-01-22,39.0,24.0,23.0,92.0,9.0,92.0,28.0,24.0,25.83,26.89,73.8,86.0,1.127,33.33,15.0,295.4,69.1,5,10.0,70.0,Moderate,1,1,1,False
2019-01-23,59.0,23.0,37.0,70.0,14.0,70.0,29.83,24.0,26.89,28.94,73.6,80.6,0.272,8.33,8.3,294.3,61.7,8,15.8,81.0,Moderate,1,2,2,False
2019-01-24,51.0,19.0,20.0,81.0,12.0,81.0,31.0,25.0,27.5,29.89,74.6,80.3,1.074,12.5,18.3,310.0,60.0,9,23.1,74.0,Moderate,1,3,3,False
2019-01-25,32.0,19.0,25.0,74.0,12.0,74.0,29.06,24.0,25.94,27.17,74.1,86.1,2.1,16.67,9.2,280.7,64.1,8,13.3,118.0,Unhealthy,1,4,4,False
2019-01-26,63.0,22.0,37.0,118.0,17.0,118.0,30.0,25.0,27.72,30.61,75.6,81.7,0.018,8.33,18.3,287.2,65.1,8,20.7,74.0,Moderate,1,5,5,True
2019-01-27,56.0,18.0,49.0,74.0,10.0,74.0,28.28,25.28,27.17,30.28,75.9,84.9,1.011,20.83,15.0,285.3,64.6,6,13.6,77.0,Moderate,1,6,6,True
2019-01-28,53.0,20.0,34.0,77.0,15.0,77.0,29.83,24.0,27.28,29.67,74.6,81.2,0.007,8.33,12.8,282.9,59.2,9,21.8,88.0,Moderate,1,0,0,False
2019-01-29,48.0,19.0,33.0,88.0,11.0,88.0,30.39,24.0,27.5,30.17,74.9,81.0,0.07,12.5,10.1,317.1,59.1,6,17.1,73.0,Moderate,1,1,1,False
2019-01-30,47.0,21.0,32.0,73.0,16.0,73.0,30.06,24.0,27.11,29.33,74.2,81.1,3.417,16.67,13.9,267.3,65.5,7,18.2,56.0,Moderate,1,2,2,False
2019-01-31,56.0,23.0,22.0,54.0,17.0,56.0,30.78,25.0,26.89,28.56,74.0,81.6,0.276,12.5,11.1,258.6,56.2,8,19.6,93.0,Moderate,1,3,3,False
2019-02-01,61.0,20.0,47.0,93.0,12.0,93.0,31.0,24.0,26.61,28.17,74.2,83.5,0.099,12.5,9.8,258.3,51.2,8,18.8,79.0,Moderate,2,4,4,False
2019-02-02,61.0,37.0,47.0,79.0,14.0,79.0,30.72,24.0,27.67,30.33,74.2,78.4,0.0,0.0,10.3,287.2,50.5,8,18.2,95.0,Moderate,2,5,5,True
2019-02-03,64.0,26.0,34.0,95.0,13.0,95.0,31.94,25.0,28.06,31.17,75.3,79.7,0.532,4.17,9.2,288.8,53.6,8,20.7,86.0,Moderate,2,6,6,True
2019-02-04,56.0,27.0,27.0,86.0,10.0,86.0,31.39,25.28,28.11,30.83,74.5,77.5,0.0,0.0,15.9,270.0,55.1,8,20.5,80.0,Moderate,2,0,0,False
2019-02-05,57.0,20.0,36.0,80.0,10.0,80.0,31.72,25.0,28.0,31.06,75.1,79.2,0.194,4.17,11.3,260.7,50.4,10,20.8,75.0,Moderate,2,1,1,False
2019-02-06,52.0,26.0,20.0,75.0,13.0,75.0,31.11,25.0,27.94,31.17,75.1,79.5,0.175,12.5,10.2,262.0,55.9,8,20.4,70.0,Moderate,2,2,2,False
2019-02-07,70.0,39.0,34.0,65.0,19.0,70.0,32.39,24.28,28.11,31.22,74.7,77.7,0.0,0.0,12.8,265.8,52.8,8,20.6,132.0,Unhealthy,2,3,3,False
2019-02-08,63.0,44.0,23.0,132.0,18.0,132.0,31.28,25.0,27.94,31.28,75.0,79.2,0.0,0.0,15.8,288.1,47.3,8,18.9,144.0,Unhealthy,2,4,4,False
2019-02-09,59.0,24.0,25.0,144.0,22.0,144.0,31.5,24.28,28.33,31.0,73.5,74.0,0.0,0.0,8.1,250.7,43.6,7,18.0,81.0,Moderate,2,5,5,True
2019-02-10,59.0,23.0,28.0,81.0,17.0,81.0,32.0,24.28,27.89,30.39,74.4,78.5,0.646,8.33,12.1,280.3,55.7,8,18.2,71.0,Moderate,2,6,6,True
2019-02-11,37.0,19.0,19.0,71.0,16.0,71.0,31.72,25.0,27.33,29.22,74.3,80.5,0.696,12.5,15.0,262.9,54.5,8,17.7,94.0,Moderate,2,0,0,False
2019-02-12,56.0,34.0,36.0,94.0,17.0,94.0,31.0,24.28,27.33,29.78,75.3,82.9,1.789,4.17,12.8,308.8,56.7,7,16.9,71.0,Moderate,2,1,1,False
2019-02-13,67.0,26.0,43.0,71.0,18.0,71.0,31.06,25.0,27.78,30.33,74.5,78.7,0.013,4.17,11.4,330.1,58.2,7,19.4,91.0,Moderate,2,2,2,False
2019-02-14,73.0,35.0,39.0,91.0,17.0,91.0,31.28,24.61,28.17,31.44,74.9,77.9,0.002,4.17,10.3,336.8,46.5,8,21.3,89.0,Moderate,2,3,3,False
2019-02-15,54.0,23.0,19.0,89.0,14.0,89.0,30.0,25.72,27.89,31.39,75.3,79.9,0.001,4.17,9.2,323.0,61.2,7,18.6,111.0,Unhealthy,2,4,4,False
2019-02-16,42.0,21.0,15.0,111.0,12.0,111.0,31.0,25.0,27.83,30.89,75.2,80.0,0.814,12.5,13.9,287.8,62.2,8,20.5,79.0,Moderate,2,5,5,True
2019-02-17,55.0,20.0,20.0,79.0,12.0,79.0,30.83,24.0,27.11,29.28,73.5,79.4,1.763,12.5,13.9,286.3,60.4,7,17.3,88.0,Moderate,2,6,6,True
2019-02-18,51.0,23.0,31.0,88.0,22.0,88.0,31.33,26.0,28.61,32.5,74.9,76.0,0.0,0.0,10.2,313.5,56.7,8,17.4,123.0,Unhealthy,2,0,0,False
2019-02-19,72.0,26.0,31.0,123.0,21.0,123.0,33.0,25.0,28.56,32.44,75.3,77.3,0.955,8.33,17.2,35.2,58.7,10,23.0,70.0,Moderate,2,1,1,False
2019-02-20,69.0,24.0,41.0,70.0,23.0,70.0,31.0,25.0,27.89,31.67,75.9,81.6,0.836,8.33,8.1,54.0,64.7,7,15.3,86.0,Moderate,2,2,2,False
2019-02-21,69.0,26.0,29.0,86.0,18.0,86.0,30.0,26.0,27.67,30.72,75.6,82.0,0.395,16.67,15.0,27.5,55.6,9,18.2,77.0,Moderate,2,3,3,False
2019-02-22,60.0,34.0,34.0,77.0,19.0,77.0,31.72,25.0,27.61,30.28,74.9,80.4,1.102,16.67,10.0,299.8,51.1,9,17.3,102.0,Unhealthy,2,4,4,False
2019-02-23,42.0,22.0,24.0,102.0,15.0,102.0,32.0,23.61,27.78,30.28,74.9,80.1,0.089,16.67,13.6,306.3,56.8,10,21.7,88.0,Moderate,2,5,5,True
2019-02-24,57.0,26.0,29.0,88.0,14.0,88.0,31.72,25.0,28.33,31.11,74.7,77.2,0.0,0.0,9.6,326.9,52.5,8,17.9,115.0,Unhealthy,2,6,6,True
2019-02-25,59.0,28.0,32.0,115.0,12.0,115.0,32.72,24.83,28.5,32.0,75.2,77.5,0.001,4.17,11.2,344.8,51.8,10,23.3,88.0,Moderate,2,0,0,False
2019-02-26,61.0,29.0,25.0,88.0,14.0,88.0,33.0,25.0,29.17,33.67,75.9,76.2,0.001,4.17,15.2,73.5,43.5,9,22.8,67.0,Moderate,2,1,1,False
2019-02-27,64.0,22.0,24.0,67.0,17.0,67.0,33.0,26.0,29.78,35.0,76.4,75.0,0.0,0.0,17.2,49.6,45.0,8,20.7,98.0,Moderate,2,2,2,False
2019-02-28,56.0,21.0,22.0,98.0,13.0,98.0,32.39,25.0,28.94,33.61,76.2,78.0,0.127,12.5,9.6,20.7,59.0,9,21.8,70.0,Moderate,2,3,3,False
2019-03-01,58.0,19.0,29.0,70.0,15.0,70.0,31.0,25.28,27.83,30.56,74.6,78.6,0.076,8.33,13.9,259.7,55.1,7,14.9,62.0,Moderate,3,4,4,False
2019-03-02,50.0,51.0,25.0,62.0,12.0,62.0,31.0,23.89,27.72,30.89,75.1,80.6,0.043,12.5,10.0,316.8,62.6,5,11.4,82.0,Moderate,3,5,5,True
2019-03-03,53.0,23.0,22.0,82.0,15.0,82.0,30.39,24.28,26.78,28.78,74.5,83.2,1.328,25.0,6.9,291.6,68.9,9,16.7,104.0,Unhealthy,3,6,6,True
2019-03-04,55.0,22.0,32.0,104.0,22.0,104.0,31.56,24.0,27.94,31.0,74.1,77.3,0.0,0.0,11.4,39.7,51.5,10,23.5,83.0,Moderate,3,0,0,False
2019-03-05,47.0,21.0,28.0,83.0,22.0,83.0,30.78,23.0,27.28,30.0,74.2,80.1,3.02,12.5,10.3,324.0,67.1,7,16.5,60.0,Moderate,3,1,1,False
2019-03-06,54.0,21.0,25.0,60.0,19.0,60.0,27.33,24.0,25.11,25.33,72.5,85.7,3.814,29.17,10.3,209.2,77.5,3,7.3,112.0,Unhealthy,3,2,2,False
2019-03-07,55.0,24.0,39.0,112.0,17.0,112.0,30.72,24.0,26.89,29.0,72.9,78.6,0.001,4.17,8.0,315.1,57.9,7,17.3,155.0,Unhealthy,3,3,3,False
2019-03-08,78.0,25.0,41.0,155.0,27.0,155.0,32.39,24.44,28.28,31.39,74.4,76.3,0.0,0.0,17.8,350.9,51.0,9,22.3,215.0,Very Unhealthy,3,4,4,False
2019-03-09,67.0,35.0,29.0,215.0,27.0,215.0,32.39,24.0,27.72,30.11,73.0,75.3,0.841,12.5,12.3,289.0,60.6,9,21.8,164.0,Unhealthy,3,5,5,True
2019-03-10,60.0,26.0,23.0,164.0,19.0,164.0,33.0,25.0,27.78,29.94,72.6,74.4,0.017,4.17,13.9,252.5,58.6,8,17.6,55.0,Moderate,3,6,6,True
2019-03-11,55.0,23.0,20.0,55.0,18.0,55.0,30.33,24.0,26.94,28.83,73.2,78.9,0.028,8.33,13.9,280.6,57.5,7,16.3,51.0,Moderate,3,0,0,False
2019-03-12,41.0,20.0,20.0,51.0,12.0,51.0,29.72,24.0,26.67,28.33,73.5,81.0,0.355,8.33,8.9,309.5,63.6,7,13.1,122.0,Unhealthy,3,1,1,False
2019-03-13,50.0,27.0,28.0,122.0,22.0,122.0,31.72,24.0,27.61,30.11,73.2,76.4,0.016,4.17,6.9,15.5,61.3,8,20.0,162.0,Unhealthy,3,2,2,False
2019-03-14,58.0,26.0,52.0,162.0,36.0,162.0,32.0,23.0,27.72,29.89,71.7,72.7,1.079,8.33,10.3,210.5,55.2,9,23.5,132.0,Unhealthy,3,3,3,False
2019-03-15,71.0,29.0,29.0,132.0,35.0,132.0,33.39,25.0,28.44,31.67,74.3,75.3,0.025,8.33,11.8,291.6,49.2,8,20.9,128.0,Unhealthy,3,4,4,False
2019-03-16,60.0,26.0,43.0,128.0,15.0,128.0,31.67,25.0,27.72,29.94,72.4,73.9,0.001,4.17,15.0,260.5,48.4,5,11.8,82.0,Moderate,3,5,5,True
2019-03-17,51.0,21.0,18.0,82.0,9.0,82.0,31.39,23.0,26.94,28.56,72.6,77.5,0.329,8.33,9.0,261.1,58.0,8,17.1,65.0,Moderate,3,6,6,True
2019-03-18,52.0,21.0,18.0,65.0,10.0,65.0,32.56,24.0,27.61,29.67,72.9,75.6,0.119,4.17,15.0,262.2,50.0,7,13.7,68.0,Moderate,3,0,0,False
2019-03-19,38.0,20.0,18.0,68.0,6.0,68.0,30.0,25.0,27.0,28.89,73.3,78.7,0.0,0.0,18.3,268.2,62.8,6,11.4,65.0,Moderate,3,1,1,False
2019-03-20,38.0,20.0,16.0,65.0,12.0,65.0,31.72,24.0,28.06,30.78,73.5,74.9,0.0,0.0,16.7,282.8,55.6,7,17.9,74.0,Moderate,3,2,2,False
2019-03-21,58.0,21.0,21.0,74.0,10.0,74.0,31.61,25.0,28.06,31.22,73.9,75.6,0.0,0.0,16.1,292.6,46.5,7,18.0,58.0,Moderate,3,3,3,False
2019-03-22,55.0,20.0,24.0,58.0,12.0,58.0,32.72,25.0,28.72,31.94,74.3,74.5,0.114,4.17,11.4,276.5,53.7,8,18.8,75.0,Moderate,3,4,4,False
2019-03-23,40.0,20.0,15.0,75.0,15.0,75.0,33.17,26.0,28.72,32.06,74.3,74.3,0.003,8.33,18.3,277.1,52.8,8,18.8,55.0,Moderate,3,5,5,True
2019-03-24,36.0,20.0,9.0,55.0,4.0,55.0,33.11,25.0,28.5,31.39,73.9,74.3,0.049,8.33,16.1,267.8,54.9,7,15.2,42.0,Good,3,6,6,True
2019-03-25,40.0,20.0,14.0,42.0,7.0,42.0,32.61,25.0,27.89,30.61,74.0,76.8,0.197,8.33,11.6,263.0,44.4,8,18.9,89.0,Moderate,3,0,0,False
2019-03-26,71.0,21.0,36.0,89.0,16.0,89.0,32.72,25.0,28.5,31.44,74.7,76.3,0.276,4.17,14.7,313.7,46.6,9,19.9,192.0,Unhealthy,3,1,1,False
2019-03-27,57.0,22.0,25.0,192.0,15.0,192.0,32.39,25.0,27.94,30.56,75.1,79.8,0.808,16.67,9.2,209.8,64.9,9,19.5,130.0,Unhealthy,3,2,2,False
2019-03-28,56.0,21.0,36.0,130.0,18.0,130.0,34.33,25.0,28.56,31.94,74.3,75.2,0.041,8.33,16.1,257.5,57.8,6,14.4,182.0,Unhealthy,3,3,3,False
2019-03-29,62.0,24.0,34.0,182.0,20.0,182.0,32.72,25.0,28.61,31.61,73.5,72.7,0.0,0.0,19.2,4.2,56.0,10,22.7,190.0,Unhealthy,3,4,4,False
2019-03-30,62.0,24.0,25.0,190.0,16.0,190.0,33.0,25.83,28.89,32.28,73.4,71.2,0.22,16.67,10.4,321.1,55.3,8,22.0,194.0,Unhealthy,3,5,5,True
2019-03-31,62.0,23.0,35.0,194.0,18.0,194.0,32.0,25.61,28.33,31.56,73.6,74.0,0.0,0.0,11.4,244.5,54.2,9,19.5,167.0,Unhealthy,3,6,6,True
2019-04-01,68.0,21.0,37.0,167.0,20.0,167.0,32.28,25.17,28.0,30.11,73.0,74.3,0.472,8.33,15.0,247.2,47.5,8,21.0,101.0,Unhealthy,4,0,0,False
2019-04-02,72.0,21.0,49.0,101.0,15.0,101.0,33.0,24.17,27.89,30.0,74.0,77.6,0.348,8.33,12.8,253.4,56.7,9,21.5,146.0,Unhealthy,4,1,1,False
2019-04-03,69.0,21.0,44.0,146.0,18.0,146.0,32.0,24.28,28.11,30.94,74.4,77.3,0.228,4.17,15.0,43.7,54.9,9,23.0,172.0,Unhealthy,4,2,2,False
2019-04-04,61.0,21.0,30.0,172.0,17.0,172.0,33.0,25.61,29.06,32.83,74.3,72.8,0.002,8.33,11.4,32.2,58.7,9,22.1,83.0,Moderate,4,3,3,False
2019-04-05,59.0,25.0,25.0,83.0,18.0,83.0,31.72,26.0,28.33,31.89,74.8,76.7,0.041,8.33,10.1,31.8,48.7,8,17.9,195.0,Unhealthy,4,4,4,False
2019-04-06,74.0,21.0,38.0,195.0,23.0,195.0,32.72,25.61,28.33,31.56,74.6,76.7,0.107,12.5,8.9,239.9,50.0,9,22.1,243.0,Very Unhealthy,4,5,5,True
2019-04-07,72.0,21.0,41.0,243.0,13.0,243.0,33.0,24.61,28.33,31.17,74.4,76.5,0.011,4.17,11.4,192.7,51.8,9,22.7,235.0,Very Unhealthy,4,6,6,True
2019-04-08,57.0,22.0,24.0,235.0,17.0,235.0,36.0,26.0,29.5,35.67,77.7,79.0,2.094,12.5,11.4,322.2,56.2,8,19.0,127.0,Unhealthy,4,0,0,False
2019-04-09,72.0,25.0,27.0,127.0,18.0,127.0,32.0,26.06,29.28,33.94,76.3,76.9,0.0,0.0,9.2,350.2,51.2,7,18.6,199.0,Unhealthy,4,1,1,False
2019-04-10,82.0,25.0,32.0,199.0,27.0,199.0,32.61,26.0,29.06,33.06,74.9,74.3,0.0,0.0,8.1,317.8,43.5,9,22.2,153.0,Unhealthy,4,2,2,False
2019-04-11,69.0,23.0,23.0,153.0,17.0,153.0,34.78,26.0,29.33,32.78,73.5,69.9,0.0,0.0,19.7,268.1,47.7,8,20.6,78.0,Moderate,4,3,3,False
2019-04-12,55.0,22.0,38.0,78.0,10.0,78.0,34.0,26.0,28.94,32.78,73.7,71.3,0.0,0.0,15.0,257.3,49.3,9,20.7,62.0,Moderate,4,4,4,False
2019-04-13,55.0,21.0,42.0,62.0,10.0,62.0,34.0,25.17,29.56,33.44,74.2,70.5,0.001,4.17,13.5,280.0,46.3,8,20.0,112.0,Unhealthy,4,5,5,True
2019-04-14,45.0,22.0,37.0,112.0,14.0,112.0,34.0,24.61,29.22,32.28,73.2,69.7,0.043,12.5,8.8,195.5,45.4,7,14.9,122.0,Unhealthy,4,6,6,True
2019-04-15,64.0,22.0,39.0,122.0,23.0,122.0,33.0,26.0,28.39,32.28,74.9,76.9,0.278,8.33,12.5,262.4,51.8,9,18.5,119.0,Unhealthy,4,0,0,False
2019-04-16,62.0,22.0,43.0,119.0,16.0,119.0,33.72,25.0,27.94,30.61,74.3,77.6,0.074,12.5,8.8,189.4,51.7,7,15.7,80.0,Moderate,4,1,1,False
2019-04-17,69.0,22.0,39.0,80.0,16.0,80.0,32.39,25.0,29.11,33.0,75.0,74.0,0.0,0.0,10.4,56.4,48.7,8,15.5,111.0,Unhealthy,4,2,2,False
2019-04-18,73.0,21.0,26.0,111.0,16.0,111.0,34.11,26.0,29.72,34.5,76.2,74.7,0.005,8.33,15.0,89.8,52.0,8,20.0,60.0,Moderate,4,3,3,False
2019-04-19,60.0,22.0,21.0,42.0,9.0,60.0,32.0,25.0,27.83,30.61,75.1,79.8,0.889,25.0,18.0,86.8,61.9,6,15.4,105.0,Unhealthy,4,4,4,False
2019-04-20,33.0,21.0,16.0,105.0,20.0,105.0,30.72,24.0,27.33,29.89,74.4,80.3,0.311,4.17,8.5,301.3,64.4,4,9.6,110.0,Unhealthy,4,5,5,True
2019-04-21,60.0,22.0,27.0,110.0,16.0,110.0,33.61,26.0,28.78,33.11,75.8,77.4,0.662,8.33,25.3,92.1,54.3,9,22.1,63.0,Moderate,4,6,6,True
2019-04-22,60.0,23.0,24.0,63.0,9.0,63.0,34.0,25.28,29.89,34.22,74.4,69.7,0.0,0.0,16.1,94.2,45.7,9,20.5,73.0,Moderate,4,0,0,False
2019-04-23,63.0,24.0,18.0,73.0,10.0,73.0,34.0,27.0,30.06,34.89,74.8,69.7,0.008,12.5,18.3,98.0,48.9,7,18.4,72.0,Moderate,4,1,1,False
2019-04-24,57.0,22.0,20.0,72.0,15.0,72.0,29.56,25.61,27.0,29.28,75.6,85.1,0.89,16.67,9.9,349.2,61.0,6,11.8,85.0,Moderate,4,2,2,False
2019-04-25,67.0,22.0,45.0,85.0,12.0,85.0,33.83,25.0,29.0,32.5,75.3,76.1,0.001,4.17,15.0,91.2,47.8,8,17.7,124.0,Unhealthy,4,3,3,False
2019-04-26,42.0,21.0,22.0,124.0,22.0,124.0,32.83,25.0,27.89,30.44,75.4,80.9,0.625,16.67,13.1,322.7,57.0,8,17.7,90.0,Moderate,4,4,4,False
2019-04-27,55.0,21.0,38.0,90.0,11.0,90.0,30.0,24.89,27.44,30.11,75.3,82.0,0.008,8.33,10.3,276.9,61.6,5,8.6,78.0,Moderate,4,5,5,True
2019-04-28,65.0,22.0,46.0,78.0,11.0,78.0,30.39,25.28,28.06,31.78,75.5,79.7,0.228,4.17,8.8,142.8,53.2,7,17.0,130.0,Unhealthy,4,6,6,True
2019-04-29,56.0,22.0,35.0,130.0,19.0,130.0,31.17,25.28,28.5,32.61,76.2,79.8,0.306,4.17,9.2,359.8,54.4,7,13.2,111.0,Unhealthy,4,0,0,False
2019-04-30,59.0,22.0,29.0,111.0,21.0,111.0,32.39,26.0,28.0,32.17,77.0,84.3,1.048,12.5,15.0,242.6,58.8,7,16.8,80.0,Moderate,4,1,1,False
2019-05-01,53.0,21.0,29.0,80.0,11.0,80.0,32.0,25.72,28.06,30.44,73.1,74.4,0.0,0.0,14.2,250.5,52.2,7,12.1,48.0,Good,5,2,2,False
2019-05-02,48.0,13.0,18.0,29.0,6.0,48.0,34.11,24.28,29.39,32.72,73.3,69.3,0.0,0.0,12.8,262.8,41.8,8,20.4,99.0,Moderate,5,3,3,False
2019-05-03,50.0,26.0,24.0,99.0,16.0,99.0,33.39,26.0,29.22,32.56,73.5,70.2,0.0,0.0,10.3,37.4,45.9,9,21.3,92.0,Moderate,5,4,4,False
2019-05-04,72.0,22.0,32.0,92.0,15.0,92.0,32.72,26.0,29.22,34.17,75.9,75.5,0.114,4.17,9.8,76.4,48.5,9,20.5,91.0,Moderate,5,5,5,True
2019-05-05,59.0,22.0,34.0,91.0,15.0,91.0,33.0,25.28,28.83,32.39,74.3,74.0,0.204,12.5,10.4,126.0,50.2,8,18.5,93.0,Moderate,5,6,6,True
2019-05-06,52.0,16.0,22.0,93.0,13.0,93.0,32.0,26.0,28.61,32.0,74.3,74.6,0.0,0.0,12.8,45.4,53.4,6,13.7,89.0,Moderate,5,0,0,False
2019-05-07,71.0,18.0,31.0,89.0,16.0,89.0,33.0,25.28,28.94,32.78,74.8,74.5,0.0,0.0,16.1,6.7,49.5,8,20.4,132.0,Unhealthy,5,1,1,False
2019-05-08,77.0,23.0,52.0,132.0,21.0,132.0,33.72,26.0,28.61,31.89,74.5,75.5,0.004,4.17,9.5,256.8,53.9,8,19.9,149.0,Unhealthy,5,2,2,False
2019-05-09,69.0,23.0,32.0,149.0,22.0,149.0,32.11,26.0,28.44,31.44,74.9,76.9,0.309,4.17,11.4,357.2,53.8,8,18.6,87.0,Moderate,5,3,3,False
2019-05-10,57.0,22.0,26.0,87.0,16.0,87.0,32.72,25.0,28.61,32.44,74.9,75.9,0.001,4.17,10.3,297.0,59.3,5,12.6,65.0,Moderate,5,4,4,False
2019-05-11,52.0,21.0,22.0,65.0,13.0,65.0,32.83,25.0,28.67,32.89,76.2,79.3,0.141,8.33,13.9,76.8,50.8,8,17.4,76.0,Moderate,5,5,5,True
2019-05-12,69.0,22.0,24.0,76.0,12.0,76.0,34.0,26.0,29.11,33.0,75.3,75.2,0.001,4.17,13.9,77.7,50.2,7,15.1,104.0,Unhealthy,5,6,6,True
2019-06-01,63.0,23.0,19.0,104.0,15.0,104.0,33.39,25.0,29.33,32.72,73.1,68.9,0.0,0.0,10.3,298.4,41.9,8,18.7,106.0,Unhealthy,6,5,5,True
2019-06-02,70.0,23.0,23.0,106.0,14.0,106.0,32.33,25.0,28.94,32.22,73.4,71.1,0.0,0.0,11.1,286.4,50.3,7,18.2,89.0,Moderate,6,6,6,True
2019-06-03,55.0,23.0,18.0,89.0,10.0,89.0,31.61,24.0,28.06,30.56,72.5,72.5,0.0,0.0,8.1,262.3,48.0,7,17.8,82.0,Moderate,6,0,0,False
2019-06-04,75.0,24.0,20.0,82.0,11.0,82.0,33.39,25.0,28.89,31.61,72.8,70.6,0.0,0.0,12.8,75.7,46.3,8,19.3,82.0,Moderate,6,1,1,False
2019-06-05,82.0,25.0,26.0,65.0,13.0,82.0,34.39,25.0,29.61,33.11,73.3,68.7,0.0,0.0,11.7,82.1,43.8,8,20.1,75.0,Moderate,6,2,2,False
2019-06-06,51.0,23.0,11.0,75.0,9.0,75.0,33.61,25.61,29.83,34.22,74.8,70.9,0.0,0.0,13.9,84.9,47.4,8,19.6,54.0,Moderate,6,3,3,False
2019-06-07,51.0,24.0,11.0,54.0,8.0,54.0,32.72,25.0,28.56,32.0,74.5,75.3,0.713,12.5,9.2,148.7,52.8,7,16.1,105.0,Unhealthy,6,4,4,False
2019-06-08,50.0,22.0,13.0,105.0,9.0,105.0,32.83,24.0,27.94,30.56,73.3,75.4,0.014,12.5,13.5,290.3,53.5,8,18.2,98.0,Moderate,6,5,5,True
2019-06-09,51.0,23.0,18.0,98.0,15.0,98.0,32.83,24.72,28.44,31.5,74.0,75.0,0.0,0.0,13.9,50.9,47.6,7,18.6,88.0,Moderate,6,6,6,True
2019-06-10,57.0,23.0,20.0,88.0,16.0,88.0,33.39,24.0,28.83,31.56,72.9,71.0,0.003,4.17,12.8,62.9,39.2,8,20.6,105.0,Unhealthy,6,0,0,False
2019-06-11,57.0,24.0,22.0,105.0,22.0,105.0,33.72,26.0,29.33,32.83,73.5,69.8,0.0,0.0,10.1,340.6,40.0,7,15.9,108.0,Unhealthy,6,1,1,False
2019-06-12,68.0,24.0,22.0,108.0,18.0,108.0,33.06,25.0,29.17,32.83,73.7,70.7,0.0,0.0,9.2,308.7,43.0,8,19.0,148.0,Unhealthy,6,2,2,False
2019-06-13,79.0,24.0,25.0,148.0,21.0,148.0,33.39,27.0,29.56,34.11,74.7,71.5,0.0,0.0,10.2,349.4,50.2,8,19.7,98.0,Moderate,6,3,3,False
2019-06-14,73.0,25.0,21.0,98.0,16.0,98.0,32.0,25.0,28.72,32.67,74.6,74.7,0.192,8.33,11.4,164.2,56.6,7,15.4,112.0,Unhealthy,6,4,4,False
2019-06-15,57.0,24.0,27.0,112.0,24.0,112.0,33.0,26.0,29.28,33.06,74.2,71.7,0.0,0.0,10.3,52.4,52.9,8,17.0,107.0,Unhealthy,6,5,5,True
2019-06-16,66.0,24.0,24.0,107.0,17.0,107.0,32.72,25.0,29.06,32.72,74.3,72.8,0.003,8.33,10.3,244.4,53.6,7,17.0,93.0,Moderate,6,6,6,True
2019-06-17,75.0,25.0,24.0,93.0,14.0,93.0,32.61,25.28,28.72,31.56,73.1,71.4,0.0,0.0,16.1,85.8,48.0,7,18.5,74.0,Moderate,6,0,0,False
2019-06-18,69.0,27.0,20.0,74.0,12.0,74.0,33.72,24.28,28.67,31.06,71.2,67.5,0.0,0.0,17.2,100.1,44.7,8,19.5,92.0,Moderate,6,1,1,False
2019-06-19,80.0,27.0,19.0,92.0,16.0,92.0,33.83,24.0,28.61,30.61,70.9,67.3,0.0,0.0,16.1,98.9,37.2,9,21.5,99.0,Moderate,6,2,2,False
2019-06-20,87.0,25.0,34.0,99.0,17.0,99.0,34.17,24.28,28.78,31.11,71.4,67.8,0.0,0.0,11.4,56.8,47.1,8,20.4,103.0,Unhealthy,6,3,3,False
2019-06-21,79.0,27.0,23.0,103.0,13.0,103.0,32.61,26.0,28.5,30.72,71.4,68.3,0.0,0.0,9.5,87.1,48.0,8,19.9,133.0,Unhealthy,6,4,4,False
2019-06-22,80.0,28.0,19.0,133.0,15.0,133.0,32.72,25.0,28.5,30.33,70.3,66.0,0.0,0.0,11.1,54.1,44.4,8,20.1,134.0,Unhealthy,6,5,5,True
2019-06-23,72.0,26.0,20.0,134.0,17.0,134.0,32.39,24.72,28.33,30.89,72.2,70.8,0.0,0.0,13.5,49.9,48.8,7,18.6,103.0,Unhealthy,6,6,6,True
