name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jakarta, Indonesia",2020-07-19,92.1,77,83.8,101.3,77,88.7,73.5,72.6,0,0,0,,0,0,14.5,10.6,69.4,1008.7,43.5,3.4,233.1,20.3,8,,2020-07-19T06:04:53,2020-07-19T17:53:16,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-20,89.6,77,83.7,101.7,77,89.2,73.6,72.8,0.001,100,4.17,rain,0,0,17.2,16.9,85.5,1008.4,47.8,3.4,221.8,19.1,8,,2020-07-20T06:04:51,2020-07-20T17:53:25,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-21,89.6,77,82.7,98.9,77,88.5,74.7,77.6,0,0,0,,0,0,13,11,13.7,1008.8,49.3,3.4,203.9,17.7,7,,2020-07-21T06:04:48,2020-07-21T17:53:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-22,92.1,75.7,83.8,100.4,75.7,89.9,74.3,74.3,0.001,100,4.17,rain,0,0,26.4,14.8,74.4,1008.5,47.2,3.6,209.2,18.1,8,,2020-07-22T06:04:45,2020-07-22T17:53:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-23,90.9,77,84.3,101.1,77,90.1,73.6,71.3,0,0,0,,0,0,12.1,12.6,32.7,1008.8,49.1,3.5,211.8,18.5,8,,2020-07-23T06:04:41,2020-07-23T17:53:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-24,91.5,77.5,84.4,98.4,77.5,89.8,72.7,69.3,0.001,100,4.17,rain,0,0,14.5,14.5,68.3,1009.1,44.4,3.5,237.1,20.4,8,,2020-07-24T06:04:37,2020-07-24T17:53:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-25,92.1,75.2,84.2,96.7,75.2,88.3,71.3,66.9,0,0,0,,0,0,14.5,10.6,86.3,1009.3,49.6,3.9,238.3,20.7,8,,2020-07-25T06:04:31,2020-07-25T17:54:02,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-26,90.2,74.5,82.8,94,74.5,85.2,68.9,64,0,0,0,,0,0,17.9,16.1,101.1,1009.5,39.9,4,252.6,21.8,8,,2020-07-26T06:04:25,2020-07-26T17:54:08,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-27,91.6,73.9,82.8,96.1,73.9,85,68.3,63.2,0,0,0,,0,0,15.2,12.1,91.4,1009.5,28.8,4,244.6,21,8,,2020-07-27T06:04:18,2020-07-27T17:54:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-28,93.4,73.9,82.8,96,73.9,85.3,69.6,66.2,0,0,0,,0,0,16.8,10.3,354.6,1009.5,36.1,3.5,248.4,21.4,9,,2020-07-28T06:04:11,2020-07-28T17:54:19,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-29,91.4,75.2,83.2,95.8,75.2,86,69.7,65.3,0,0,0,,0,0,15,13.6,305,1009.4,42.1,3.4,249.3,21.5,9,,2020-07-29T06:04:03,2020-07-29T17:54:24,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-30,90.3,75.2,82.7,94.2,75.2,85.7,70.2,67.1,0,0,0,,0,0,15.7,8.8,351.2,1010.1,48.1,3.2,237.4,20.5,8,,2020-07-30T06:03:53,2020-07-30T17:54:29,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-31,89.6,73.9,82.4,92.5,73.9,83.6,65.1,57.1,0,0,0,,0,0,15.7,8.8,100.2,1010.2,47.9,3.9,219.9,19,8,,2020-07-31T06:03:44,2020-07-31T17:54:32,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-01,90.9,72.1,81.7,99.6,72.1,83.7,67.8,64.4,0,0,0,,0,0,15,11.4,355.9,1009.7,37.6,3.8,258.9,22.4,9,,2020-08-01T06:03:33,2020-08-01T17:54:36,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-02,92.1,73.9,82.5,98.4,73.9,86,70.4,68,0,0,0,,0,0,17.4,11.1,300.2,1009.2,48.8,3.8,248.9,21.4,9,,2020-08-02T06:03:22,2020-08-02T17:54:39,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-03,92,75.7,84,100.6,75.7,89,72.3,69,0,0,0,,0,0,19.7,13.1,90.7,1008.3,48.5,3.7,248.9,21.4,8,,2020-08-03T06:03:10,2020-08-03T17:54:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-04,90.9,78.8,84.2,99,78.8,90,72.9,69.8,0,0,0,,0,0,21.9,13.9,78.4,1008.2,53.9,3.7,160.6,13.7,6,,2020-08-04T06:02:57,2020-08-04T17:54:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-05,89.6,75.7,83,96.9,75.7,88.4,73.1,72.7,0,0,0,,0,0,15,9.4,345.2,1009,44.6,3.6,233.8,20.3,8,,2020-08-05T06:02:44,2020-08-05T17:54:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-06,92.1,77,84.4,99.8,77,90.6,73.5,71,0,0,0,,0,0,16.8,13.1,53.8,1008.8,47.2,3.5,217.7,18.9,8,,2020-08-06T06:02:30,2020-08-06T17:54:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-07,90.9,77.5,83.9,101.7,77.5,90.3,74.7,75.2,0,0,0,,0,0,16.3,11.4,55.9,1009,51.9,3.7,238.1,20.5,9,,2020-08-07T06:02:15,2020-08-07T17:54:45,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-08,90.3,77,83.6,99.8,77,90,75,76.5,0.007,100,4.17,rain,0,0,13.2,9.7,25.1,1008.8,54.7,3.3,200.6,17.3,7,,2020-08-08T06:02:00,2020-08-08T17:54:45,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-09,92.1,77,83.1,103.6,77,88.9,75.3,78.3,1.239,100,12.5,rain,0,0,12.3,13.6,57.1,1009.7,58.6,3.6,228.7,19.7,8,,2020-08-09T06:01:44,2020-08-09T17:54:45,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-10,92.1,77,84,99,77,89.5,73.7,73,0,0,0,,0,0,17.7,13.4,76.1,1010.3,47.3,3.8,238.7,20.5,8,,2020-08-10T06:01:27,2020-08-10T17:54:44,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-11,91.5,77.5,82.5,102.9,77.5,87.8,74.4,77.2,0.001,100,4.17,rain,0,0,17.7,10.6,186.6,1011.1,56.1,3.7,201.7,17.6,8,,2020-08-11T06:01:09,2020-08-11T17:54:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-12,90.7,77.5,83.7,99.4,77.5,89.2,73.9,73.4,0,0,0,,0,0,17.2,13.1,87,1011.1,53.8,3.7,150.3,12.9,6,,2020-08-12T06:00:51,2020-08-12T17:54:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-13,86.7,73.4,80,97.6,73.4,83.9,74.4,83.6,1.58,100,12.5,rain,0,0,17,11.1,271.9,1010.7,60.1,3.3,190.9,16.6,7,,2020-08-13T06:00:32,2020-08-13T17:54:38,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-14,88.3,73.4,80.7,98.2,73.4,85.1,73.7,80.1,1.102,100,4.17,rain,0,0,16.1,9.2,117.6,1009.8,50.7,3.6,233,20.3,8,,2020-08-14T06:00:13,2020-08-14T17:54:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-15,90.9,75.7,83.1,98.7,75.7,88.5,74.3,76.2,0,0,0,,0,0,19,12.8,74.1,1010.1,47.3,3.6,219.5,18.9,8,,2020-08-15T05:59:53,2020-08-15T17:54:31,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-16,91.6,75.2,83.8,100.6,75.2,89.5,73.9,73.5,0.006,100,4.17,rain,0,0,21.9,14.9,51.3,1010,48.8,3.8,235,20.1,9,,2020-08-16T05:59:32,2020-08-16T17:54:27,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-17,92.7,75.2,83.6,103.1,75.2,88.6,73.4,73.1,0.004,100,12.5,rain,0,0,13.9,16.4,64.5,1009.6,44.3,3.5,230.2,19.8,8,,2020-08-17T05:59:11,2020-08-17T17:54:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-18,88.4,75.2,81.7,99,75.2,85.8,73.2,75.8,0.016,100,8.33,rain,0,0,14.8,14.5,253.5,1009.4,50.6,3.4,235.4,20.4,9,,2020-08-18T05:58:49,2020-08-18T17:54:18,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-19,92.5,75.2,83.6,101.6,75.2,88.7,73.4,72.8,0,0,0,,0,0,14.3,15,68.1,1008.4,46.1,3.8,249.4,21.6,9,,2020-08-19T05:58:27,2020-08-19T17:54:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-20,90.1,78.8,84.2,97.6,78.8,90.4,73.8,72.1,0,0,0,,0,0,26.4,16.7,76.6,1009.4,50.6,3.7,221.3,19.1,8,,2020-08-20T05:58:04,2020-08-20T17:54:08,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-21,90.9,77,83.7,96.9,77,87.9,71.5,68,0,0,0,,0,0,24.2,17,88.2,1010.7,40,4.4,237.5,20.3,8,,2020-08-21T05:57:40,2020-08-21T17:54:02,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-22,93.2,73.9,84,97.4,73.9,86.4,69,63.2,0,0,0,,0,0,25.3,18,85.3,1011.6,35.1,3.8,264.9,23,9,,2020-08-22T05:57:16,2020-08-22T17:53:55,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-23,93.9,75.7,84.5,99,75.7,89.1,71.5,66.7,0,0,0,,0,0,15,16.9,65.8,1010.9,37.5,3.9,254.8,21.9,9,,2020-08-23T05:56:52,2020-08-23T17:53:49,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-24,91.9,77,83.9,100.5,77,88.5,71.7,67.9,0,0,0,,0,0,17.9,15,99.1,1010.5,40.6,3.9,251.1,21.8,8,,2020-08-24T05:56:27,2020-08-24T17:53:42,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-25,93.2,72.7,84,95.2,72.7,86.2,67.8,60.8,0,0,0,,0,0,19.9,23,86.9,1010.9,30.5,4.1,281.6,24.3,10,,2020-08-25T05:56:01,2020-08-25T17:53:34,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-26,92.7,76.5,84.5,96.4,76.5,88.4,70.1,63.6,0,0,0,,0,0,23,14.9,63.6,1010.4,38.7,4.1,277,23.9,10,,2020-08-26T05:55:36,2020-08-26T17:53:27,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-27,92.7,75.2,83.9,98.2,75.2,86.8,68.9,62.6,0,0,0,,0,0,24.2,16.8,48.7,1009.4,37.6,3.8,277,23.8,10,,2020-08-27T05:55:09,2020-08-27T17:53:19,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-28,93.8,75.2,84.3,98.4,75.2,87.3,69.5,63,0,0,0,,0,0,19.2,18.3,97,1009.2,30.8,3.9,266.2,23,9,,2020-08-28T05:54:42,2020-08-28T17:53:10,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-29,93.4,77,85,98.9,77,89,70.4,63.5,0,0,0,,0,0,20.8,16.6,76.4,1008.5,37.3,4.1,256.6,22.1,9,,2020-08-29T05:54:15,2020-08-29T17:53:01,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-30,92.2,77,84.7,100.5,77,90,72.2,67.2,0,0,0,,0,0,15.7,14.7,79.5,1008.1,42.7,4,256.7,22.2,8,,2020-08-30T05:53:48,2020-08-30T17:52:53,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-08-31,94.5,77,85,98.3,77,89.4,70.7,63.8,0,0,0,,0,0,17.4,17.2,75.6,1008.5,38.9,4.1,270,23.3,9,,2020-08-31T05:53:20,2020-08-31T17:52:43,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-01,94.5,77,85.1,97.7,77,88.3,69,60.4,0,0,0,,0,0,16.1,14.5,116.6,1008.9,39.5,3.8,274.5,23.8,9,,2020-09-01T05:52:51,2020-09-01T17:52:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-02,89.3,77,83.3,99.5,77,87.5,72.1,69.8,0.001,100,4.17,rain,0,0,17,13.4,251.2,1009.3,50.4,3.7,245.6,21.2,9,,2020-09-02T05:52:23,2020-09-02T17:52:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-03,90.9,75.2,83.3,101,75.2,88.4,73.3,72.8,0.045,100,4.17,rain,0,0,23,16.9,61.1,1010,51,3.8,193.6,16.8,8,,2020-09-03T05:51:54,2020-09-03T17:52:14,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-04,93.4,77.7,85.3,102,77.7,90.8,73,68.3,0,0,0,,0,0,18.6,17.8,58.4,1009.5,53.2,3.7,246.5,21.2,8,,2020-09-04T05:51:24,2020-09-04T17:52:04,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-05,93.4,77,84.3,103.1,77,90,73.7,71.6,0,0,0,,0,0,16.1,11,316.2,1008.6,51.4,3.6,233.2,20.1,8,,2020-09-05T05:50:55,2020-09-05T17:51:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-06,92.1,75.2,83.7,102,75.2,89.1,72.6,70.3,0,0,0,,0,0,12.8,13.1,8.8,1008.8,46.9,3.5,265.5,23,9,,2020-09-06T05:50:25,2020-09-06T17:51:43,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-07,93.4,77.1,84.9,101.2,77.1,89.5,71.2,65.1,0,0,0,,0,0,17.7,13.5,64.8,1009.7,43.9,3.7,275.4,23.8,10,,2020-09-07T05:49:55,2020-09-07T17:51:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-08,92.1,78.8,85.2,97.6,78.8,88.8,69.7,61.3,0,0,0,,0,0,25.3,16.1,75.1,1010.7,46.9,3.8,266.7,23,9,,2020-09-08T05:49:25,2020-09-08T17:51:21,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-09,93.9,78.8,86.2,99.9,78.8,91,70.6,60.8,0,0,0,,0,0,18.6,16.6,72.1,1009.3,45.4,4,268,23.1,9,,2020-09-09T05:48:54,2020-09-09T17:51:10,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-10,90.9,77,83.8,99.4,77,89,73.1,71.1,0.005,100,4.17,rain,0,0,17.4,13.6,274.4,1008,50.5,3.6,230.4,19.8,7,,2020-09-10T05:48:23,2020-09-10T17:50:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-11,90.9,76.5,84.1,99.9,76.5,89.2,72.7,69.8,0,0,0,,0,0,16.8,12.8,36.5,1009,52.3,3.4,245.8,21.2,9,,2020-09-11T05:47:53,2020-09-11T17:50:48,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-12,91.6,75.2,84.3,100.2,75.2,90.1,73.5,71.3,0,0,0,,0,0,13,14.4,293.4,1010.6,48.5,3.3,255.3,22.1,8,,2020-09-12T05:47:22,2020-09-12T17:50:37,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-13,92.7,77,84.1,100.3,77,88.3,71.5,67.4,0,0,0,,0,0,12.8,10.6,268.3,1010.4,42.6,3.9,261.8,22.7,9,,2020-09-13T05:46:51,2020-09-13T17:50:25,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-14,89.1,75.2,82.2,99.3,75.2,86.9,73,74.7,1.421,100,12.5,rain,0,0,17,14.5,84.6,1010.3,55.7,3.3,237,20.6,9,,2020-09-14T05:46:19,2020-09-14T17:50:14,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-15,90.3,75.2,81,98.3,75.2,84.1,73.8,80.2,0.882,100,16.67,rain,0,0,17,9.2,291.4,1010.6,60.5,3,229.8,19.8,9,,2020-09-15T05:45:48,2020-09-15T17:50:03,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-16,90.3,73.4,82.1,94.2,73.4,84.9,70.3,69.6,0,0,0,,0,0,15.4,17.8,336.1,1010.5,48.6,3.6,255.2,21.9,10,,2020-09-16T05:45:17,2020-09-16T17:49:51,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-17,92.5,73.4,83.3,97.8,73.4,86.8,70.2,66.3,0,0,0,,0,0,13.2,13.1,71.8,1009.8,45.2,3.8,273.7,23.6,10,,2020-09-17T05:44:45,2020-09-17T17:49:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-18,91.9,75.2,84,101.3,75.2,88.7,72.5,70.1,0,0,0,,0,0,17.4,12.8,57.2,1009,38.8,3.7,289.6,24.9,10,,2020-09-18T05:44:14,2020-09-18T17:49:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-19,93,77,85.1,99.8,77,89.8,71.9,66.8,0,0,0,,0,0,22.4,20.8,71,1008.6,43.9,3.9,295.2,25.6,10,,2020-09-19T05:43:42,2020-09-19T17:49:17,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-20,84.8,75.2,79.2,93.1,75.2,81.6,73.7,83.7,1.275,100,12.5,rain,0,0,27.7,13.9,69.5,1010.1,56.9,4.1,223.1,19.2,9,,2020-09-20T05:43:11,2020-09-20T17:49:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"Jakarta, Indonesia",2020-09-21,90.3,73.4,81.3,101,73.4,85.8,73.7,79.1,0.946,100,4.17,rain,0,0,17,13.1,335.8,1010.2,50,3.7,263.5,22.8,10,,2020-09-21T05:42:40,2020-09-21T17:48:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-22,91.6,73.4,80.6,99.3,73.4,83.6,73.5,80.3,0.459,100,16.67,rain,0,0,13,15.6,258.7,1010.5,54.9,3.6,210.2,18.1,9,,2020-09-22T05:42:08,2020-09-22T17:48:43,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-23,93.4,74.7,83.1,102.3,74.7,87.8,73.1,73.7,0,0,0,,0,0,15.7,11.1,10.6,1009.8,34.9,3.7,286.5,24.6,10,,2020-09-23T05:41:37,2020-09-23T17:48:33,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-24,92.1,75.2,84,101.5,75.2,90.2,73.6,72.1,0,0,0,,0,0,15.4,11.7,324,1010.7,46.4,3.7,271.2,23.3,9,,2020-09-24T05:41:06,2020-09-24T17:48:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-09-25,93.4,77,85.2,103.8,77,90.5,73.1,69,0,0,0,,0,0,16.8,15.1,73.6,1009.9,45,3.5,257.4,22.1,9,,2020-09-25T05:40:35,2020-09-25T17:48:11,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
