name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jakarta, Indonesia",2019-03-15,92.1,77.0,83.2,103.7,77.0,89.0,74.3,75.3,0.025,100,8.33,rain,0,0,28.9,11.8,291.6,1011.1,49.2,3.7,244.2,20.9,8,,2019-03-15T05:57:22,2019-03-15T18:06:02,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-16,89.0,77.0,81.9,99.8,77.0,85.9,72.4,73.9,0.001,100,4.17,rain,0,0,24.2,15.0,260.5,1011.2,48.4,4.4,137.2,11.8,5,,2019-03-16T05:57:16,2019-03-16T18:05:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"5BZE2,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-17,88.5,73.4,80.5,98.3,73.4,83.4,72.6,77.5,0.329,100,8.33,rain,0,0,18.6,9.0,261.1,1011.3,58.0,4.0,198.4,17.1,8,,2019-03-17T05:57:09,2019-03-17T18:05:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-18,90.6,75.2,81.7,98.1,75.2,85.4,72.9,75.6,0.119,100,4.17,rain,0,0,27.7,15.0,262.2,1010.0,50.0,4.1,158.8,13.7,7,,2019-03-18T05:57:02,2019-03-18T18:04:40,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-19,86.0,77.0,80.6,94.6,77.0,84.0,73.3,78.7,0.0,0,0.0,,0,0,25.3,18.3,268.2,1009.6,62.8,4.5,130.8,11.4,6,,2019-03-19T05:56:55,2019-03-19T18:04:12,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-20,89.1,75.2,82.5,99.2,75.2,87.4,73.5,74.9,0.0,0,0.0,,0,0,18.3,16.7,282.8,1008.8,55.6,4.4,207.9,17.9,7,,2019-03-20T05:56:48,2019-03-20T18:03:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-21,88.9,77.0,82.5,100.1,77.0,88.2,73.9,75.6,0.0,0,0.0,,0,0,17.4,16.1,292.6,1009.4,46.5,4.1,209.2,18.0,7,,2019-03-21T05:56:40,2019-03-21T18:03:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-22,90.9,77.0,83.7,99.9,77.0,89.5,74.3,74.5,0.114,100,4.17,rain,0,0,18.3,11.4,276.5,1009.8,53.7,4.2,213.9,18.8,8,,2019-03-22T05:56:32,2019-03-22T18:02:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-23,91.7,78.8,83.7,103.0,78.8,89.7,74.3,74.3,0.003,100,8.33,rain,0,0,25.3,18.3,277.1,1009.3,52.8,4.5,217.3,18.8,8,,2019-03-23T05:56:25,2019-03-23T18:02:20,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-24,91.6,77.0,83.3,102.2,77.0,88.5,73.9,74.3,0.049,100,8.33,rain,0,0,23.5,16.1,267.8,1008.9,54.9,4.3,176.9,15.2,7,,2019-03-24T05:56:17,2019-03-24T18:01:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-25,90.7,77.0,82.2,102.0,77.0,87.1,74.0,76.8,0.197,100,8.33,rain,0,0,19.2,11.6,263.0,1009.6,44.4,4.3,218.4,18.9,8,,2019-03-25T05:56:09,2019-03-25T18:01:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-26,90.9,77.0,83.3,103.0,77.0,88.6,74.7,76.3,0.276,100,4.17,rain,0,0,16.3,14.7,313.7,1010.8,46.6,3.9,230.1,19.9,9,,2019-03-26T05:56:01,2019-03-26T18:00:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-27,90.3,77.0,82.3,101.2,77.0,87.0,75.1,79.8,0.808,100,16.67,rain,0,0,14.1,9.2,209.8,1011.5,64.9,3.7,227.4,19.5,9,,2019-03-27T05:55:53,2019-03-27T18:00:27,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-28,93.8,77.0,83.4,108.7,77.0,89.5,74.3,75.2,0.041,100,8.33,rain,0,0,15.7,16.1,257.5,1011.1,57.8,4.1,167.8,14.4,6,,2019-03-28T05:55:45,2019-03-28T17:59:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-29,90.9,77.0,83.5,103.5,77.0,88.9,73.5,72.7,0.0,0,0.0,,0,0,11.6,19.2,4.2,1009.3,56.0,4.3,263.1,22.7,10,,2019-03-29T05:55:37,2019-03-29T17:59:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-30,91.4,78.5,84.0,101.7,78.5,90.1,73.4,71.2,0.22,100,16.67,rain,0,0,19.7,10.4,321.1,1009.9,55.3,4.3,256.1,22.0,8,,2019-03-30T05:55:29,2019-03-30T17:59:03,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-03-31,89.6,78.1,83.0,100.4,78.1,88.8,73.6,74.0,0.0,0,0.0,,0,0,13.4,11.4,244.5,1010.9,54.2,4.1,225.3,19.5,9,,2019-03-31T05:55:21,2019-03-31T17:58:35,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-01,90.1,77.3,82.4,98.9,77.3,86.2,73.0,74.3,0.472,100,8.33,rain,0,0,13.9,15.0,247.2,1010.7,47.5,4.1,242.7,21.0,8,,2019-04-01T05:55:13,2019-04-01T17:58:07,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-02,91.4,75.5,82.2,102.7,75.5,86.0,74.0,77.6,0.348,100,8.33,rain,0,0,23.0,12.8,253.4,1010.7,56.7,3.9,249.0,21.5,9,,2019-04-02T05:55:06,2019-04-02T17:57:39,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-03,89.6,75.7,82.6,100.0,75.7,87.7,74.4,77.3,0.228,100,4.17,rain,0,0,13.6,15.0,43.7,1010.6,54.9,4.0,264.9,23.0,9,,2019-04-03T05:54:58,2019-04-03T17:57:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-04,91.4,78.1,84.3,101.4,78.1,91.1,74.3,72.8,0.002,100,8.33,rain,0,0,13.6,11.4,32.2,1010.5,58.7,4.1,256.0,22.1,9,,2019-04-04T05:54:50,2019-04-04T17:56:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-05,89.1,78.8,83.0,98.2,78.8,89.4,74.8,76.7,0.041,100,8.33,rain,0,0,13.6,10.1,31.8,1010.6,48.7,4.0,207.7,17.9,8,,2019-04-05T05:54:43,2019-04-05T17:56:17,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-06,90.9,78.1,83.0,102.0,78.1,88.8,74.6,76.7,0.107,100,12.5,rain,0,0,23.0,8.9,239.9,1010.9,50.0,3.9,254.7,22.1,9,,2019-04-06T05:54:35,2019-04-06T17:55:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-07,91.4,76.3,83.0,106.9,76.3,88.1,74.4,76.5,0.011,100,4.17,rain,0,0,18.3,11.4,192.7,1009.7,51.8,3.5,262.2,22.7,9,,2019-04-07T05:54:28,2019-04-07T17:55:23,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-08,96.8,78.8,85.1,131.1,78.8,96.2,77.7,79.0,2.094,100,12.5,rain,0,0,13.6,11.4,322.2,1008.7,56.2,4.2,222.1,19.0,8,,2019-04-08T05:54:21,2019-04-08T17:54:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-09,89.6,78.9,84.7,111.8,78.9,93.1,76.3,76.9,0.0,0,0.0,,0,0,13.0,9.2,350.2,1009.0,51.2,4.0,215.9,18.6,7,,2019-04-09T05:54:15,2019-04-09T17:54:31,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-10,90.7,78.8,84.3,100.3,78.8,91.5,74.9,74.3,0.0,0,0.0,,0,0,12.3,8.1,317.8,1008.6,43.5,3.4,257.1,22.2,9,,2019-04-10T05:54:08,2019-04-10T17:54:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-11,94.6,78.8,84.8,107.1,78.8,91.0,73.5,69.9,0.0,0,0.0,,0,0,15.0,19.7,268.1,1008.5,47.7,4.0,236.0,20.6,8,,2019-04-11T05:54:02,2019-04-11T17:53:39,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-12,93.2,78.8,84.1,104.8,78.8,91.0,73.7,71.3,0.0,0,0.0,,0,0,17.2,15.0,257.3,1009.2,49.3,4.1,239.8,20.7,9,,2019-04-12T05:53:55,2019-04-12T17:53:14,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-13,93.2,77.3,85.2,105.1,77.3,92.2,74.2,70.5,0.001,100,4.17,rain,0,0,13.9,13.5,280.0,1009.9,46.3,4.3,232.0,20.0,8,,2019-04-13T05:53:49,2019-04-13T17:52:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-14,93.2,76.3,84.6,105.1,76.3,90.1,73.2,69.7,0.043,100,12.5,rain,0,0,17.2,8.8,195.5,1010.0,45.4,4.3,172.9,14.9,7,,2019-04-14T05:53:44,2019-04-14T17:52:25,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-15,91.4,78.8,83.1,104.6,78.8,90.1,74.9,76.9,0.278,100,8.33,rain,0,0,14.8,12.5,262.4,1009.5,51.8,3.5,212.9,18.5,9,,2019-04-15T05:53:38,2019-04-15T17:52:01,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-16,92.7,77.0,82.3,103.0,77.0,87.1,74.3,77.6,0.074,100,12.5,rain,0,0,16.3,8.8,189.4,1010.0,51.7,3.3,181.4,15.7,7,,2019-04-16T05:53:33,2019-04-16T17:51:37,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-17,90.3,77.0,84.4,101.8,77.0,91.4,75.0,74.0,0.0,0,0.0,,0,0,13.0,10.4,56.4,1010.0,48.7,3.7,182.7,15.5,8,,2019-04-17T05:53:29,2019-04-17T17:51:14,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-18,93.4,78.8,85.5,110.6,78.8,94.1,76.2,74.7,0.005,100,8.33,rain,0,0,20.8,15.0,89.8,1009.4,52.0,3.5,232.7,20.0,8,,2019-04-18T05:53:24,2019-04-18T17:50:51,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-19,89.6,77.0,82.1,101.8,77.0,87.1,75.1,79.8,0.889,100,25.0,rain,0,0,18.8,18.0,86.8,1008.6,61.9,3.9,178.0,15.4,6,,2019-04-19T05:53:20,2019-04-19T17:50:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-20,87.3,75.2,81.2,99.2,75.2,85.8,74.4,80.3,0.311,100,4.17,rain,0,0,9.2,8.5,301.3,1008.6,64.4,3.7,111.2,9.6,4,,2019-04-20T05:53:16,2019-04-20T17:50:06,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-21,92.5,78.8,83.8,106.1,78.8,91.6,75.8,77.4,0.662,100,8.33,rain,0,0,23.0,25.3,92.1,1007.2,54.3,3.8,256.6,22.1,9,,2019-04-21T05:53:13,2019-04-21T17:49:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-22,93.2,77.5,85.8,106.8,77.5,93.6,74.4,69.7,0.0,0,0.0,,0,0,24.2,16.1,94.2,1006.9,45.7,4.2,237.7,20.5,9,,2019-04-22T05:53:10,2019-04-22T17:49:24,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-23,93.2,80.6,86.1,105.9,85.3,94.8,74.8,69.7,0.008,100,12.5,rain,0,0,26.4,18.3,98.0,1007.3,48.9,4.2,210.2,18.4,7,,2019-04-23T05:53:07,2019-04-23T17:49:04,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-24,85.2,78.1,80.6,96.4,78.1,84.7,75.6,85.1,0.89,100,16.67,rain,0,0,13.9,9.9,349.2,1009.1,61.0,3.1,137.2,11.8,6,,2019-04-24T05:53:05,2019-04-24T17:48:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-25,92.9,77.0,84.2,106.1,77.0,90.5,75.3,76.1,0.001,100,4.17,rain,0,0,14.1,15.0,91.2,1008.1,47.8,3.6,204.6,17.7,8,,2019-04-25T05:53:03,2019-04-25T17:48:24,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-26,91.1,77.0,82.2,105.4,77.0,86.8,75.4,80.9,0.625,100,16.67,rain,0,0,12.1,13.1,322.7,1008.1,57.0,3.5,205.8,17.7,8,,2019-04-26T05:53:01,2019-04-26T17:48:06,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-27,86.0,76.8,81.4,96.0,76.8,86.2,75.3,82.0,0.008,100,8.33,rain,0,0,10.7,10.3,276.9,1008.8,61.6,3.7,100.4,8.6,5,,2019-04-27T05:53:00,2019-04-27T17:47:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-28,86.7,77.5,82.5,100.0,77.5,89.2,75.5,79.7,0.228,100,4.17,rain,0,0,13.9,8.8,142.8,1009.3,53.2,3.3,196.3,17.0,7,,2019-04-28T05:52:59,2019-04-28T17:47:30,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-29,88.1,77.5,83.3,100.7,77.5,90.7,76.2,79.8,0.306,100,4.17,rain,0,0,9.4,9.2,359.8,1009.4,54.4,3.4,152.8,13.2,7,,2019-04-29T05:52:59,2019-04-29T17:47:13,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-04-30,90.3,78.8,82.4,103.6,78.8,89.9,77.0,84.3,1.048,100,12.5,rain,0,0,15.0,15.0,242.6,1008.9,58.8,3.5,194.7,16.8,7,,2019-04-30T05:52:59,2019-04-30T17:46:56,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-01,89.6,78.3,82.5,96.4,78.3,86.8,73.1,74.4,0.0,0,0.0,,0,0,23.7,14.2,250.5,1009.4,52.2,4.2,140.1,12.1,7,,2019-05-01T05:53:00,2019-05-01T17:46:40,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-02,93.4,75.7,84.9,106.5,75.7,90.9,73.3,69.3,0.0,0,0.0,,0,0,11.9,12.8,262.8,1010.2,41.8,4.5,235.8,20.4,8,,2019-05-02T05:53:01,2019-05-02T17:46:25,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-03,92.1,78.8,84.6,103.9,78.8,90.6,73.5,70.2,0.0,0,0.0,,0,0,11.0,10.3,37.4,1011.0,45.9,4.0,245.7,21.3,9,,2019-05-03T05:53:02,2019-05-03T17:46:11,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-04,90.9,78.8,84.6,104.2,78.8,93.5,75.9,75.5,0.114,100,4.17,rain,0,0,13.2,9.8,76.4,1010.9,48.5,3.7,238.4,20.5,9,,2019-05-04T05:53:04,2019-05-04T17:45:57,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-05,91.4,77.5,83.9,102.9,77.5,90.3,74.3,74.0,0.204,100,12.5,rain,0,0,12.8,10.4,126.0,1010.7,50.2,3.6,214.9,18.5,8,,2019-05-05T05:53:06,2019-05-05T17:45:43,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-06,89.6,78.8,83.5,101.2,78.8,89.6,74.3,74.6,0.0,0,0.0,,0,0,10.5,12.8,45.4,1010.5,53.4,3.8,158.8,13.7,6,,2019-05-06T05:53:09,2019-05-06T17:45:31,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-07,91.4,77.5,84.1,105.0,77.5,91.0,74.8,74.5,0.0,0,0.0,,0,0,13.4,16.1,6.7,1009.1,49.5,3.4,235.9,20.4,8,,2019-05-07T05:53:13,2019-05-07T17:45:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-08,92.7,78.8,83.5,105.3,78.8,89.4,74.5,75.5,0.004,100,4.17,rain,0,0,12.1,9.5,256.8,1008.9,53.9,3.2,230.5,19.9,8,,2019-05-08T05:53:16,2019-05-08T17:45:08,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-09,89.8,78.8,83.2,103.1,78.8,88.6,74.9,76.9,0.309,100,4.17,rain,0,0,12.1,11.4,357.2,1008.7,53.8,3.3,215.1,18.6,8,,2019-05-09T05:53:20,2019-05-09T17:44:57,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-10,90.9,77.0,83.5,101.3,77.0,90.4,74.9,75.9,0.001,100,4.17,rain,0,0,11.4,10.3,297.0,1010.3,59.3,3.8,146.6,12.6,5,,2019-05-10T05:53:25,2019-05-10T17:44:47,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-11,91.1,77.0,83.6,102.6,77.0,91.2,76.2,79.3,0.141,100,8.33,rain,0,0,16.1,13.9,76.8,1010.9,50.8,3.7,200.5,17.4,8,,2019-05-11T05:53:30,2019-05-11T17:44:38,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-12,93.2,78.8,84.4,105.8,78.8,91.4,75.3,75.2,0.001,100,4.17,rain,0,0,17.0,13.9,77.7,1010.4,50.2,3.8,175.3,15.1,7,,2019-05-12T05:53:36,2019-05-12T17:44:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-13,93.2,77.0,85.0,104.1,77.0,91.6,74.2,71.4,0.0,0,0.0,,0,0,24.2,17.2,64.2,1009.7,46.0,4.1,213.8,18.6,8,,2019-05-13T05:53:42,2019-05-13T17:44:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-14,93.7,77.0,85.2,105.9,77.0,92.7,74.7,71.9,0.0,0,0.0,,0,0,17.2,16.1,86.7,1009.8,42.8,3.9,207.2,18.0,8,,2019-05-14T05:53:48,2019-05-14T17:44:14,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-15,93.1,77.0,84.6,108.7,77.0,92.4,75.7,75.6,0.009,100,12.5,rain,0,0,20.8,13.9,83.7,1010.3,50.2,3.6,180.0,15.6,7,,2019-05-15T05:53:55,2019-05-15T17:44:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-16,89.6,77.0,82.6,101.8,77.0,88.3,75.2,79.2,0.046,100,8.33,rain,0,0,19.7,9.2,310.9,1010.9,61.2,3.3,159.1,13.9,6,,2019-05-16T05:54:02,2019-05-16T17:44:02,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-17,89.6,78.8,83.4,101.7,78.8,89.2,75.0,76.6,0.018,100,8.33,rain,0,0,12.1,10.0,47.7,1010.5,54.5,3.6,211.0,18.3,8,,2019-05-17T05:54:10,2019-05-17T17:43:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2019-05-18,90.2,77.5,84.2,104.8,77.5,90.5,73.4,70.7,0.0,0,0.0,,0,0,12.8,9.5,105.6,1010.4,53.8,3.9,220.1,18.9,8,,2019-05-18T05:54:18,2019-05-18T17:43:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
